#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0108 0 0 0 0 0
0.0216 0 0 0 0 0
0.0324 0.52728 0.0640427 0.0083305 5.89431 -5.78157
0.0432 1.69542 0.274478 0.0310526 18.3928 -18.0312
0.054 2.83234 0.573024 0.0614322 29.8655 -29.262
0.0648 3.92524 0.952753 0.101728 40.2863 -39.4494
0.0756 4.9609 1.40457 0.153751 49.6225 -48.5626
0.0864 5.92552 1.91709 0.218745 57.8347 -56.5643
0.0972 6.80455 2.47641 0.297251 64.8761 -63.4103
0.108 7.58255 3.06597 0.388963 70.6918 -69.049
0.1188 8.24299 3.66619 0.492553 75.2189 -73.4205
0.1296 8.76808 4.25427 0.605489 78.3849 -76.4565
0.1404 9.1386 4.80373 0.723814 80.1075 -78.0791
0.1512 9.33373 5.28408 0.841901 80.2935 -78.2002
0.162 9.33081 5.66036 0.952176 78.8376 -76.7208
0.1728 9.10518 5.89259 1.0448 75.6215 -73.5292
0.1836 8.63002 5.93526 1.1073 70.512 -68.5005
0.1944 7.87609 5.73671 1.12418 63.3601 -61.4952
0.2052 6.81166 5.23852 1.07645 53.9983 -52.3572
0.216 5.40235 4.37482 0.941145 42.2394 -40.9125
0.2268 3.61106 3.07166 0.690734 27.8731 -26.9671
0.2376 1.39802 1.24641 0.292554 10.6641 -10.3049
0.2484 0 0 0 0 0
0.2592 0 0 0 0 0
0.27 0 0 0 0 0
0.2808 0 0 0 0 0
0.2916 0 0 0 0 0
0.3024 0 0 0 0 0
0.3132 0 0 0 0 0
0.324 0 0 0 0 0
0.3348 0 0 0 0 0
0.3456 0 0 0 0 0
0.3564 0 0 0 0 0
0.3672 0 0 0 0 0
0.378 0 0 0 0 0
0.3888 0 0 0 0 0
0.3996 0 0 0 0 0
0.4104 0 0 0 0 0
0.4212 0 0 0 0 0
0.432 0 0 0 0 0
0.4428 0 0 0 0 0
0.4536 0 0 0 0 0
0.4644 0 0 0 0 0
0.4752 0 0 0 0 0
0.486 0 0 0 0 0
0.4968 0 0 0 0 0
0.5076 0 0 0 0 0
0.5184 0 0 0 0 0
0.5292 0 0 0 0 0
0.54 -nan -nan -nan -nan -nan
