#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0194 0 0
0.0388 0 0
0.0582 0 0
0.0776 0 0
0.097 0 0
0.1164 0 0
0.1358 0 0
0.1552 0 0
0.1746 0 0
0.194 0 0
0.2134 0 0
0.2328 0 0
0.2522 0.135061 0.682407
0.2716 0.311585 1.51976
0.291 0.48832 2.29897
0.3104 0.663153 3.01281
0.3298 0.833403 3.65255
0.3492 0.995662 4.20768
0.3686 1.14561 4.66566
0.388 1.27775 5.01156
0.4074 1.38511 5.22766
0.4268 1.4588 5.29296
0.4462 1.4875 5.18266
0.4656 1.45673 4.86748
0.485 1.34791 4.31286
0.5044 1.13713 3.47809
0.5238 0.793406 2.31523
0.5432 0.276452 0.767872
0.5626 0 0
0.582 0 0
0.6014 0 0
0.6208 0 0
0.6402 0 0
0.6596 0 0
0.679 0 0
0.6984 0 0
0.7178 0 0
0.7372 0 0
0.7566 0 0
0.776 0 0
0.7954 0 0
0.8148 0 0
0.8342 0 0
0.8536 0 0
0.873 0 0
0.8924 0 0
0.9118 0 0
0.9312 0 0
0.9506 0 0
0.97 -nan -nan
