#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0032 13.6063 0.699924 3.89876 47.5467 -26.3284
0.0064 27.1726 2.79741 7.85093 95.007 -52.6008
0.0096 40.6586 6.28558 11.9098 142.294 -78.7613
0.0128 54.0235 11.1529 16.1283 189.322 -104.754
0.016 67.2254 17.3831 20.5591 236.003 -130.522
0.0192 80.2218 24.9548 25.2539 282.251 -156.009
0.0224 92.9683 33.8417 30.2639 327.979 -181.158
0.0256 93.8423 39.1004 31.4746 330.067 -182.015
0.0288 87.112 40.8652 30.0803 304.407 -167.485
0.032 78.4991 40.9577 27.9908 272.415 -149.509
0.0352 67.9103 39.0242 25.0737 233.936 -128.04
0.0384 55.2399 34.6796 21.1707 188.802 -103.028
0.0416 40.3681 27.5014 16.0944 136.827 -74.423
0.0448 23.1592 17.024 9.62409 77.8052 -42.1709
0.048 3.45912 2.73025 1.50085 11.5122 -6.21593
0.0512 0 0 0 0 0
0.0544 0 0 0 0 0
0.0576 0 0 0 0 0
0.0608 0 0 0 0 0
0.064 0 0 0 0 0
0.0672 0 0 0 0 0
0.0704 0 0 0 0 0
0.0736 0 0 0 0 0
0.0768 0 0 0 0 0
0.08 0 0 0 0 0
0.0832 0 0 0 0 0
0.0864 0 0 0 0 0
0.0896 0 0 0 0 0
0.0928 0 0 0 0 0
0.096 0 0 0 0 0
0.0992 0 0 0 0 0
0.1024 0 0 0 0 0
0.1056 0 0 0 0 0
0.1088 0 0 0 0 0
0.112 0 0 0 0 0
0.1152 0 0 0 0 0
0.1184 0 0 0 0 0
0.1216 0 0 0 0 0
0.1248 0 0 0 0 0
0.128 0 0 0 0 0
0.1312 0 0 0 0 0
0.1344 0 0 0 0 0
0.1376 0 0 0 0 0
0.1408 0 0 0 0 0
0.144 0 0 0 0 0
0.1472 0 0 0 0 0
0.1504 0 0 0 0 0
0.1536 0 0 0 0 0
0.1568 0 0 0 0 0
0.16 -nan -nan -nan -nan -nan
