#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0176 0 0
0.0352 0 0
0.0528 0 0
0.0704 0 0
0.088 0 0
0.1056 0 0
0.1232 0 0
0.1408 0 0
0.1584 0 0
0.176 0 0
0.1936 0.271718 1.18454
0.2112 0.603118 2.55216
0.2288 0.931034 3.82273
0.2464 1.25236 4.987
0.264 1.56324 6.03388
0.2816 1.85881 6.95024
0.2992 2.13307 7.72055
0.3168 2.3785 8.32667
0.3344 2.58573 8.74734
0.352 2.74307 8.95784
0.3696 2.83591 8.92944
0.3872 2.84594 8.62883
0.4048 2.75015 8.01745
0.4224 2.51956 7.05074
0.44 2.11746 5.67732
0.4576 1.49719 3.83801
0.4752 0.599089 1.46482
0.4928 0 0
0.5104 0 0
0.528 0 0
0.5456 0 0
0.5632 0 0
0.5808 0 0
0.5984 0 0
0.616 0 0
0.6336 0 0
0.6512 0 0
0.6688 0 0
0.6864 0 0
0.704 0 0
0.7216 0 0
0.7392 0 0
0.7568 0 0
0.7744 0 0
0.792 0 0
0.8096 0 0
0.8272 0 0
0.8448 0 0
0.8624 0 0
0.88 -nan -nan
