#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0186 0 0 0 0 0
0.0372 0 0 0 0 0
0.0558 0 0 0 0 0
0.0744 0 0 0 0 0
0.093 0 0 0 0 0
0.1116 0 0 0 0 0
0.1302 0 0 0 0 0
0.1488 0 0 0 0 0
0.1674 0 0 0 0 0
0.186 0.0130313 0.00522713 0.000559278 0.364407 -0.363818
0.2046 0.0622398 0.0274583 0.00318582 1.61815 -1.61546
0.2232 0.143 0.0688148 0.00862249 3.49378 -3.4879
0.2418 0.250518 0.13059 0.017593 5.7685 -5.75869
0.2604 0.394994 0.221728 0.0319906 8.65025 -8.63564
0.279 0.576032 0.346437 0.0533297 12.087 -12.0671
0.2976 0.785558 0.503937 0.0824736 15.8328 -15.8075
0.3162 1.02569 0.699105 0.121252 19.95 -19.9196
0.3348 1.29071 0.931499 0.170712 24.3345 -24.2997
0.3534 1.56087 1.18909 0.229649 28.5978 -28.5601
0.372 1.79894 1.44264 0.29288 32.0425 -32.0042
0.3906 1.91609 1.61346 0.343518 32.9842 -32.9481
0.4092 1.87208 1.6515 0.367951 30.9524 -30.921
0.4278 1.71414 1.58095 0.3679 27.2151 -27.1896
0.4464 1.47444 1.41906 0.344325 22.5298 -22.5105
0.465 1.18375 1.18684 0.299801 17.4855 -17.4723
0.4836 0.855102 0.891709 0.234155 12.2536 -12.2455
0.5022 0.527465 0.571274 0.155736 7.38086 -7.37689
0.5208 0.229058 0.257313 0.0727335 3.14855 -3.14725
0.5394 0.0244706 0.0284775 0.00833739 0.334255 -0.334166
0.558 0 0 0 0 0
0.5766 0 0 0 0 0
0.5952 0 0 0 0 0
0.6138 0 0 0 0 0
0.6324 0 0 0 0 0
0.651 0 0 0 0 0
0.6696 0 0 0 0 0
0.6882 0 0 0 0 0
0.7068 0 0 0 0 0
0.7254 0 0 0 0 0
0.744 0 0 0 0 0
0.7626 0 0 0 0 0
0.7812 0 0 0 0 0
0.7998 0 0 0 0 0
0.8184 0 0 0 0 0
0.837 0 0 0 0 0
0.8556 0 0 0 0 0
0.8742 0 0 0 0 0
0.8928 0 0 0 0 0
0.9114 0 0 0 0 0
0.93 -nan -nan -nan -nan -nan
