#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0114 0.0365851 0.0759152
0.0228 0.288196 0.59413
0.0342 0.686126 1.40363
0.0456 1.24144 2.51865
0.057 1.85165 3.71875
0.0684 2.67332 5.3125
0.0798 3.55165 6.97284
0.0912 4.54463 8.80413
0.1026 5.66561 10.8183
0.114 6.83118 12.8382
0.1254 8.04337 14.8574
0.1368 9.23574 16.7428
0.1482 10.3052 18.3044
0.1596 10.8837 18.9011
0.171 10.8152 18.3222
0.1824 10.1276 16.6996
0.1938 9.14051 14.6421
0.2052 7.9433 12.3377
0.2166 6.65178 9.99883
0.228 5.31253 7.71281
0.2394 3.93549 5.50569
0.2508 2.56841 3.45368
0.2622 1.38626 1.78752
0.2736 0.454608 0.5606
0.285 0 0
0.2964 0 0
0.3078 0 0
0.3192 0 0
0.3306 0 0
0.342 0 0
0.3534 0 0
0.3648 0 0
0.3762 0 0
0.3876 0 0
0.399 0 0
0.4104 0 0
0.4218 0 0
0.4332 0 0
0.4446 0 0
0.456 0 0
0.4674 0 0
0.4788 0 0
0.4902 0 0
0.5016 0 0
0.513 0 0
0.5244 0 0
0.5358 0 0
0.5472 0 0
0.5586 0 0
0.57 -nan -nan
