#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0052 10.8416 0.472578 0.977583 49.5093 -38.2635
0.0104 20.9933 1.83011 1.91971 95.6492 -73.8951
0.0156 31.3717 4.10359 2.94793 142.885 -110.35
0.0208 40.4225 7.05168 3.93259 183.671 -141.759
0.026 48.8078 10.6473 4.9612 221.261 -170.641
0.0312 54.9973 14.4023 5.8766 248.336 -191.325
0.0364 57.85 17.6794 6.5284 259.642 -199.768
0.0416 56.6426 19.7864 6.77266 252.007 -193.564
0.0468 52.6787 20.7037 6.69501 231.865 -177.736
0.052 47.6959 20.8321 6.46741 207.573 -158.764
0.0572 42.0297 20.1988 6.09858 180.771 -137.933
0.0624 36.0063 18.885 5.60369 152.996 -116.438
0.0676 29.6544 16.8582 4.9569 124.404 -94.412
0.0728 23.6106 14.4651 4.24518 97.8084 -74.0083
0.078 17.871 11.7411 3.45862 73.0905 -55.1301
0.0832 12.1101 8.49432 2.52138 48.829 -36.7022
0.0884 7.58469 5.66002 1.70107 30.2035 -22.6221
0.0936 3.67523 2.90807 0.887217 14.4401 -10.774
0.0988 0.833352 0.697191 0.216471 3.23064 -2.40062
0.104 0 0 0 0 0
0.1092 0 0 0 0 0
0.1144 0 0 0 0 0
0.1196 0 0 0 0 0
0.1248 0 0 0 0 0
0.13 0 0 0 0 0
0.1352 0 0 0 0 0
0.1404 0 0 0 0 0
0.1456 0 0 0 0 0
0.1508 0 0 0 0 0
0.156 0 0 0 0 0
0.1612 0 0 0 0 0
0.1664 0 0 0 0 0
0.1716 0 0 0 0 0
0.1768 0 0 0 0 0
0.182 0 0 0 0 0
0.1872 0 0 0 0 0
0.1924 0 0 0 0 0
0.1976 0 0 0 0 0
0.2028 0 0 0 0 0
0.208 0 0 0 0 0
0.2132 0 0 0 0 0
0.2184 0 0 0 0 0
0.2236 0 0 0 0 0
0.2288 0 0 0 0 0
0.234 0 0 0 0 0
0.2392 0 0 0 0 0
0.2444 0 0 0 0 0
0.2496 0 0 0 0 0
0.2548 0 0 0 0 0
0.26 -nan -nan -nan -nan -nan
