#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0032 23.8808 4.48649
0.0064 46.885 8.77362
0.0096 67.1871 12.5078
0.0128 83.3027 15.4052
0.016 91.6249 16.8577
0.0192 94.2734 17.2201
0.0224 91.9238 16.635
0.0256 86.7742 15.4886
0.0288 79.4122 13.9181
0.032 69.8509 11.974
0.0352 57.4053 9.61988
0.0384 44.4841 7.26982
0.0416 33.8573 5.35327
0.0448 23.0497 3.51979
0.048 13.91 2.03706
0.0512 6.73407 0.938953
0.0544 1.4164 0.186868
0.0576 0 0
0.0608 0 0
0.064 0 0
0.0672 0 0
0.0704 0 0
0.0736 0 0
0.0768 0 0
0.08 0 0
0.0832 0 0
0.0864 0 0
0.0896 0 0
0.0928 0 0
0.096 0 0
0.0992 0 0
0.1024 0 0
0.1056 0 0
0.1088 0 0
0.112 0 0
0.1152 0 0
0.1184 0 0
0.1216 0 0
0.1248 0 0
0.128 0 0
0.1312 0 0
0.1344 0 0
0.1376 0 0
0.1408 0 0
0.144 0 0
0.1472 0 0
0.1504 0 0
0.1536 0 0
0.1568 0 0
0.16 -nan -nan
