#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0072 4.34488 0.179948 0.155621 26.2973 -23.5164
0.0144 8.78149 0.727458 0.326282 53.1479 -47.5217
0.0216 12.7631 1.58593 0.500531 76.9323 -68.7614
0.0288 16.8664 2.79469 0.712178 101.376 -90.5711
0.036 20.3917 4.22375 0.938211 121.878 -108.819
0.0432 23.4962 5.8404 1.18926 139.399 -124.364
0.0504 26.4572 7.67326 1.48446 155.772 -138.846
0.0576 29.0822 9.641 1.8172 169.857 -151.248
0.0648 30.5883 11.4094 2.13148 176.893 -157.326
0.072 30.5902 12.6795 2.37654 174.782 -155.232
0.0792 29.0267 13.2359 2.51084 163.486 -144.967
0.0864 26.5436 13.2056 2.55278 147.21 -130.303
0.0936 23.6231 12.7345 2.52177 128.976 -113.947
0.1008 20.3487 11.8161 2.40582 109.327 -96.3909
0.108 16.8333 10.4763 2.19868 88.955 -78.2571
0.1152 13.5388 8.99168 1.94941 70.4393 -61.8269
0.1224 10.1896 7.19395 1.61273 52.1563 -45.6664
0.1296 6.84953 5.12313 1.18809 34.4501 -30.0824
0.1368 4.25498 3.362 0.807487 21.0899 -18.3661
0.144 1.97492 1.644 0.408876 9.63582 -8.36657
0.1512 0.351802 0.307809 0.0792767 1.69045 -1.46318
0.1584 0 0 0 0 0
0.1656 0 0 0 0 0
0.1728 0 0 0 0 0
0.18 0 0 0 0 0
0.1872 0 0 0 0 0
0.1944 0 0 0 0 0
0.2016 0 0 0 0 0
0.2088 0 0 0 0 0
0.216 0 0 0 0 0
0.2232 0 0 0 0 0
0.2304 0 0 0 0 0
0.2376 0 0 0 0 0
0.2448 0 0 0 0 0
0.252 0 0 0 0 0
0.2592 0 0 0 0 0
0.2664 0 0 0 0 0
0.2736 0 0 0 0 0
0.2808 0 0 0 0 0
0.288 0 0 0 0 0
0.2952 0 0 0 0 0
0.3024 0 0 0 0 0
0.3096 0 0 0 0 0
0.3168 0 0 0 0 0
0.324 0 0 0 0 0
0.3312 0 0 0 0 0
0.3384 0 0 0 0 0
0.3456 0 0 0 0 0
0.3528 0 0 0 0 0
0.36 -nan -nan -nan -nan -nan
