#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0082 4.76605 0.195566 0.12506 35.3142 -32.9145
0.0164 7.24592 0.5944 0.195969 52.7978 -49.1783
0.0246 9.56198 1.17618 0.274788 68.5522 -63.8076
0.0328 11.6967 1.9178 0.366252 82.5442 -76.7728
0.041 13.6318 2.79322 0.473933 94.7341 -88.0383
0.0492 15.3479 3.77319 0.600084 105.075 -97.5626
0.0574 16.8245 4.82502 0.745449 113.511 -105.297
0.0656 18.0396 5.91223 0.90906 119.981 -111.188
0.0738 18.9697 6.99417 1.088 124.412 -115.173
0.082 19.5895 8.02562 1.27715 126.725 -117.182
0.0902 19.8714 8.95624 1.46885 126.83 -117.139
0.0984 19.7859 9.73003 1.65262 124.627 -114.958
0.1066 19.3007 10.2847 1.81469 120.004 -110.545
0.1148 18.3808 10.5511 1.9376 112.838 -103.795
0.123 16.9883 10.4521 1.99967 102.994 -94.5959
0.1312 15.0817 9.90195 1.97443 90.3215 -82.8216
0.1394 12.6161 8.80538 1.8299 74.6535 -68.3361
0.1476 9.54272 7.05632 1.52787 55.8077 -50.9905
0.1558 5.80854 4.53686 1.02302 33.5821 -30.6225
0.164 1.35619 1.11592 0.261891 7.7538 -7.05542
0.1722 0 0 0 0 0
0.1804 0 0 0 0 0
0.1886 0 0 0 0 0
0.1968 0 0 0 0 0
0.205 0 0 0 0 0
0.2132 0 0 0 0 0
0.2214 0 0 0 0 0
0.2296 0 0 0 0 0
0.2378 0 0 0 0 0
0.246 0 0 0 0 0
0.2542 0 0 0 0 0
0.2624 0 0 0 0 0
0.2706 0 0 0 0 0
0.2788 0 0 0 0 0
0.287 0 0 0 0 0
0.2952 0 0 0 0 0
0.3034 0 0 0 0 0
0.3116 0 0 0 0 0
0.3198 0 0 0 0 0
0.328 0 0 0 0 0
0.3362 0 0 0 0 0
0.3444 0 0 0 0 0
0.3526 0 0 0 0 0
0.3608 0 0 0 0 0
0.369 0 0 0 0 0
0.3772 0 0 0 0 0
0.3854 0 0 0 0 0
0.3936 0 0 0 0 0
0.4018 0 0 0 0 0
0.41 -nan -nan -nan -nan -nan
