#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0076 5.56027 5.19699
0.0152 10.9339 10.1956
0.0228 16.3756 15.2095
0.0304 21.0157 19.4127
0.038 25.0226 22.9521
0.0456 29.3081 26.6502
0.0532 33.4879 30.1367
0.0608 37.3834 33.2385
0.0684 40.3475 35.3827
0.076 41.3622 35.7149
0.0836 40.2163 34.1324
0.0912 37.2784 31.043
0.0988 33.5221 27.3365
0.1064 29.2521 23.3131
0.114 24.7562 19.2413
0.1216 20.0701 15.179
0.1292 15.1482 11.1226
0.1368 10.9563 7.78918
0.1444 6.87303 4.71876
0.152 3.24701 2.14677
0.1596 0.67716 0.429735
0.1672 0 0
0.1748 0 0
0.1824 0 0
0.19 0 0
0.1976 0 0
0.2052 0 0
0.2128 0 0
0.2204 0 0
0.228 0 0
0.2356 0 0
0.2432 0 0
0.2508 0 0
0.2584 0 0
0.266 0 0
0.2736 0 0
0.2812 0 0
0.2888 0 0
0.2964 0 0
0.304 0 0
0.3116 0 0
0.3192 0 0
0.3268 0 0
0.3344 0 0
0.342 0 0
0.3496 0 0
0.3572 0 0
0.3648 0 0
0.3724 0 0
0.38 -nan -nan
