#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0078 3.7091 3.6447
0.0156 7.18739 7.04607
0.0234 10.8518 10.5966
0.0312 14.0063 13.6017
0.039 16.9088 16.3044
0.0468 19.8859 19.0086
0.0546 22.8202 21.5885
0.0624 25.6207 23.9475
0.0702 27.9567 25.7738
0.078 29.0329 26.3547
0.0858 28.608 25.5253
0.0936 26.7579 23.4246
0.1014 24.2556 20.7946
0.1092 21.3477 17.8874
0.117 18.2168 14.8876
0.1248 14.912 11.8605
0.1326 11.558 8.92637
0.1404 8.57854 6.41695
0.1482 5.63163 4.06978
0.156 2.98345 2.07722
0.1638 1.03237 0.690316
0.1716 0 0
0.1794 0 0
0.1872 0 0
0.195 0 0
0.2028 0 0
0.2106 0 0
0.2184 0 0
0.2262 0 0
0.234 0 0
0.2418 0 0
0.2496 0 0
0.2574 0 0
0.2652 0 0
0.273 0 0
0.2808 0 0
0.2886 0 0
0.2964 0 0
0.3042 0 0
0.312 0 0
0.3198 0 0
0.3276 0 0
0.3354 0 0
0.3432 0 0
0.351 0 0
0.3588 0 0
0.3666 0 0
0.3744 0 0
0.3822 0 0
0.39 -nan -nan
