#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0008 50.6216 4.701 66.9505 159.965 -24.8928
0.0016 87.1185 16.1167 114.663 273.712 -42.5457
0.0024 104.799 28.8938 136.849 326.154 -50.6032
0.0032 114.181 41.7048 148.142 351.77 -54.4661
0.004 117.048 53.0857 151.034 356.622 -55.0907
0.0048 114.506 61.8903 147.083 344.674 -53.1089
0.0056 116.041 72.8554 149.257 345.906 -53.1825
0.0064 106.656 76.0029 136.933 313.646 -48.0798
0.0072 97.5074 77.7212 125.38 283.067 -43.2659
0.008 87.7572 77.3209 113.277 251.481 -38.3233
0.0088 71.8476 69.2069 93.0535 202.841 -30.8048
0.0096 58.4821 61.1972 76.3558 162.924 -24.6637
0.0104 38.0385 42.8895 50.0169 104.331 -15.7351
0.0112 12.1702 14.6638 16.0682 32.7417 -4.91578
0.012 0 0 0 0 0
0.0128 0 0 0 0 0
0.0136 0 0 0 0 0
0.0144 0 0 0 0 0
0.0152 0 0 0 0 0
0.016 0 0 0 0 0
0.0168 0 0 0 0 0
0.0176 0 0 0 0 0
0.0184 0 0 0 0 0
0.0192 0 0 0 0 0
0.02 0 0 0 0 0
0.0208 0 0 0 0 0
0.0216 0 0 0 0 0
0.0224 0 0 0 0 0
0.0232 0 0 0 0 0
0.024 0 0 0 0 0
0.0248 0 0 0 0 0
0.0256 0 0 0 0 0
0.0264 0 0 0 0 0
0.0272 0 0 0 0 0
0.028 0 0 0 0 0
0.0288 0 0 0 0 0
0.0296 0 0 0 0 0
0.0304 0 0 0 0 0
0.0312 0 0 0 0 0
0.032 0 0 0 0 0
0.0328 0 0 0 0 0
0.0336 0 0 0 0 0
0.0344 0 0 0 0 0
0.0352 0 0 0 0 0
0.036 0 0 0 0 0
0.0368 0 0 0 0 0
0.0376 0 0 0 0 0
0.0384 0 0 0 0 0
0.0392 0 0 0 0 0
0.04 -nan -nan -nan -nan -nan
