#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0178 0 0 0 0 0
0.0356 0 0 0 0 0
0.0534 0 0 0 0 0
0.0712 0 0 0 0 0
0.089 0 0 0 0 0
0.1068 0 0 0 0 0
0.1246 0 0 0 0 0
0.1424 0 0 0 0 0
0.1602 0 0 0 0 0
0.178 0 0 0 0 0
0.1958 0.0593809 0.0262116 0.00307412 1.51681 -1.51568
0.2136 0.225448 0.108543 0.0137096 5.32991 -5.32543
0.2314 0.403111 0.210225 0.0284971 8.89135 -8.88311
0.2492 0.587734 0.330049 0.0478473 12.1778 -12.1657
0.267 0.774251 0.465811 0.0719714 15.1607 -15.1447
0.2848 0.957072 0.614153 0.100807 17.8048 -17.7853
0.3026 1.12996 0.770391 0.133929 20.068 -20.0455
0.3204 1.28595 0.928296 0.170446 21.8995 -21.8747
0.3382 1.41717 1.07986 0.208873 23.2386 -23.2126
0.356 1.51479 1.21502 0.246994 24.0133 -23.9872
0.3738 1.56889 1.32139 0.28169 24.1377 -24.1126
0.3916 1.56837 1.38394 0.308763 23.51 -23.4871
0.4094 1.50094 1.38476 0.322736 22.0092 -21.9896
0.4272 1.35316 1.30285 0.316659 19.4916 -19.4762
0.445 1.11063 1.11405 0.281936 15.7865 -15.7757
0.4628 0.758401 0.791312 0.208216 10.6905 -10.6844
0.4806 0.281757 0.30536 0.0834313 3.96097 -3.95918
0.4984 0 0 0 0 0
0.5162 0 0 0 0 0
0.534 0 0 0 0 0
0.5518 0 0 0 0 0
0.5696 0 0 0 0 0
0.5874 0 0 0 0 0
0.6052 0 0 0 0 0
0.623 0 0 0 0 0
0.6408 0 0 0 0 0
0.6586 0 0 0 0 0
0.6764 0 0 0 0 0
0.6942 0 0 0 0 0
0.712 0 0 0 0 0
0.7298 0 0 0 0 0
0.7476 0 0 0 0 0
0.7654 0 0 0 0 0
0.7832 0 0 0 0 0
0.801 0 0 0 0 0
0.8188 0 0 0 0 0
0.8366 0 0 0 0 0
0.8544 0 0 0 0 0
0.8722 0 0 0 0 0
0.89 -nan -nan -nan -nan -nan
