#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0022 46.2098 4.56842
0.0044 88.2411 8.71233
0.0066 118.366 11.7423
0.0088 137.162 13.651
0.011 144.321 14.4084
0.0132 143.835 14.3337
0.0154 141.057 13.8722
0.0176 131.285 12.702
0.0198 120.794 11.3452
0.022 107.256 9.69043
0.0242 86.0485 7.47987
0.0264 63.9844 5.31778
0.0286 42.3629 3.35462
0.0308 23.4917 1.75433
0.033 9.49556 0.657928
0.0352 0.266808 0.0170337
0.0374 0 0
0.0396 0 0
0.0418 0 0
0.044 0 0
0.0462 0 0
0.0484 0 0
0.0506 0 0
0.0528 0 0
0.055 0 0
0.0572 0 0
0.0594 0 0
0.0616 0 0
0.0638 0 0
0.066 0 0
0.0682 0 0
0.0704 0 0
0.0726 0 0
0.0748 0 0
0.077 0 0
0.0792 0 0
0.0814 0 0
0.0836 0 0
0.0858 0 0
0.088 0 0
0.0902 0 0
0.0924 0 0
0.0946 0 0
0.0968 0 0
0.099 0 0
0.1012 0 0
0.1034 0 0
0.1056 0 0
0.1078 0 0
0.11 -nan -nan
