#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0098 0 0 0 0 0
0.0196 2.00208 0.162687 0.0347546 19.1019 -18.485
0.0294 4.00357 0.487819 0.0762256 37.2793 -36.0542
0.0392 5.92439 0.962204 0.127873 53.8957 -52.0921
0.049 7.74646 1.57229 0.193578 68.9168 -66.5673
0.0588 9.45107 2.30146 0.276457 82.3004 -79.4404
0.0686 11.0187 3.12991 0.378693 93.9954 -90.6642
0.0784 12.4286 4.03431 0.501352 103.941 -100.183
0.0882 13.6591 4.98757 0.644179 112.068 -107.932
0.098 14.6866 5.95845 0.805361 118.296 -113.837
0.1078 15.4861 6.91113 0.981273 122.531 -117.812
0.1176 16.0303 7.80476 1.16617 124.672 -119.763
0.1274 16.29 8.59288 1.35188 124.6 -119.582
0.1372 16.2332 9.22282 1.52735 122.184 -117.149
0.147 15.8252 9.63497 1.67831 117.278 -112.328
0.1568 15.0284 9.76204 1.78668 109.717 -104.971
0.1666 13.8018 9.5282 1.83006 99.3186 -94.9126
0.1764 12.1007 8.84816 1.78109 85.8792 -81.9685
0.1862 9.87672 7.62618 1.6067 69.1721 -65.9357
0.196 7.07747 5.75504 1.26734 48.9452 -46.5898
0.2058 3.64641 3.115 0.716072 24.9176 -23.6828
0.2156 0 0 0 0 0
0.2254 0 0 0 0 0
0.2352 0 0 0 0 0
0.245 0 0 0 0 0
0.2548 0 0 0 0 0
0.2646 0 0 0 0 0
0.2744 0 0 0 0 0
0.2842 0 0 0 0 0
0.294 0 0 0 0 0
0.3038 0 0 0 0 0
0.3136 0 0 0 0 0
0.3234 0 0 0 0 0
0.3332 0 0 0 0 0
0.343 0 0 0 0 0
0.3528 0 0 0 0 0
0.3626 0 0 0 0 0
0.3724 0 0 0 0 0
0.3822 0 0 0 0 0
0.392 0 0 0 0 0
0.4018 0 0 0 0 0
0.4116 0 0 0 0 0
0.4214 0 0 0 0 0
0.4312 0 0 0 0 0
0.441 0 0 0 0 0
0.4508 0 0 0 0 0
0.4606 0 0 0 0 0
0.4704 0 0 0 0 0
0.4802 0 0 0 0 0
0.49 -nan -nan -nan -nan -nan
