#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0086 3.66395 4.36142
0.0172 6.33656 7.51749
0.0258 8.79846 10.3879
0.0344 11.0466 12.9603
0.043 13.0756 15.222
0.0516 14.8777 17.1601
0.0602 16.4426 18.7616
0.0688 17.7569 20.0131
0.0774 18.8045 20.9011
0.086 19.5654 21.4118
0.0946 20.0159 21.5312
0.1032 20.1278 21.2456
0.1118 19.8678 20.5408
0.1204 19.1969 19.4034
0.129 18.0692 17.8198
0.1376 16.431 15.7776
0.1462 14.2191 13.2649
0.1548 11.3596 10.2715
0.1634 7.76552 6.78878
0.172 3.33439 2.81073
0.1806 0 0
0.1892 0 0
0.1978 0 0
0.2064 0 0
0.215 0 0
0.2236 0 0
0.2322 0 0
0.2408 0 0
0.2494 0 0
0.258 0 0
0.2666 0 0
0.2752 0 0
0.2838 0 0
0.2924 0 0
0.301 0 0
0.3096 0 0
0.3182 0 0
0.3268 0 0
0.3354 0 0
0.344 0 0
0.3526 0 0
0.3612 0 0
0.3698 0 0
0.3784 0 0
0.387 0 0
0.3956 0 0
0.4042 0 0
0.4128 0 0
0.4214 0 0
0.43 -nan -nan
