#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0126 0 0
0.0252 0 0
0.0378 0 0
0.0504 0 0
0.063 0.215054 0.533061
0.0756 1.14044 2.78595
0.0882 2.02248 4.86436
0.1008 2.85761 6.75992
0.1134 3.64125 8.46314
0.126 4.36767 9.96328
0.1386 5.02978 11.2483
0.1512 5.61899 12.3047
0.1638 6.12486 13.1175
0.1764 6.53483 13.6702
0.189 6.83382 13.9443
0.2016 7.00375 13.9197
0.2142 7.02295 13.5744
0.2268 6.86542 12.8843
0.2394 6.49996 11.8232
0.252 5.889 10.3628
0.2646 4.98723 8.47263
0.2772 3.73978 6.12025
0.2898 2.08 3.27117
0.3024 0 0
0.315 0 0
0.3276 0 0
0.3402 0 0
0.3528 0 0
0.3654 0 0
0.378 0 0
0.3906 0 0
0.4032 0 0
0.4158 0 0
0.4284 0 0
0.441 0 0
0.4536 0 0
0.4662 0 0
0.4788 0 0
0.4914 0 0
0.504 0 0
0.5166 0 0
0.5292 0 0
0.5418 0 0
0.5544 0 0
0.567 0 0
0.5796 0 0
0.5922 0 0
0.6048 0 0
0.6174 0 0
0.63 -nan -nan
