#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0124 0 0 0 0 0
0.0248 0.00479573 0.000386883 4.80481e-05 0.0685996 -0.068125
0.0372 0.114637 0.0138681 0.00134668 1.58064 -1.56912
0.0496 0.328898 0.05304 0.00472385 4.40069 -4.36714
0.062 0.625501 0.126069 0.0111475 8.13961 -8.07481
0.0744 0.982587 0.237609 0.0217071 12.4175 -12.314
0.0868 1.47045 0.414814 0.0400635 18.1805 -18.0233
0.0992 1.99401 0.642812 0.0662027 24.0619 -23.845
0.1116 2.62744 0.952847 0.105116 31.0561 -30.7656
0.124 3.32187 1.33851 0.158259 38.4927 -38.1193
0.1364 4.0591 1.79912 0.227727 46.1354 -45.671
0.1488 4.83537 2.33809 0.31622 53.972 -53.4088
0.1612 5.60237 2.93484 0.423092 61.4414 -60.7766
0.1736 6.29831 3.55345 0.544614 67.873 -67.1106
0.186 6.70179 4.0514 0.658241 70.7388 -69.9103
0.1984 6.70085 4.32107 0.742202 69.0236 -68.1765
0.2108 6.30391 4.31934 0.78235 63.1641 -62.3484
0.2232 5.69377 4.13101 0.78732 55.4845 -54.7299
0.2356 4.93011 3.77597 0.755711 46.7351 -46.0653
0.248 4.09188 3.29931 0.692111 37.7845 -37.214
0.2604 3.22041 2.72689 0.598539 29.0141 -28.5528
0.2728 2.3349 2.07163 0.474989 20.5421 -20.1978
0.2852 1.473 1.36664 0.3268 12.6583 -12.4344
0.2976 0.719928 0.697181 0.173626 6.05248 -5.93942
0.31 0.181362 0.183017 0.0474099 1.49826 -1.46873
0.3224 0 0 0 0 0
0.3348 0 0 0 0 0
0.3472 0 0 0 0 0
0.3596 0 0 0 0 0
0.372 0 0 0 0 0
0.3844 0 0 0 0 0
0.3968 0 0 0 0 0
0.4092 0 0 0 0 0
0.4216 0 0 0 0 0
0.434 0 0 0 0 0
0.4464 0 0 0 0 0
0.4588 0 0 0 0 0
0.4712 0 0 0 0 0
0.4836 0 0 0 0 0
0.496 0 0 0 0 0
0.5084 0 0 0 0 0
0.5208 0 0 0 0 0
0.5332 0 0 0 0 0
0.5456 0 0 0 0 0
0.558 0 0 0 0 0
0.5704 0 0 0 0 0
0.5828 0 0 0 0 0
0.5952 0 0 0 0 0
0.6076 0 0 0 0 0
0.62 -nan -nan -nan -nan -nan
