#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0086 2.7083 0.110675 0.0596737 20.5871 -19.3941
0.0172 5.47203 0.447232 0.12732 41.5069 -39.0958
0.0258 7.71982 0.946269 0.194142 57.941 -54.55
0.0344 10.2049 1.66766 0.284715 75.8239 -71.3501
0.043 12.6995 2.59391 0.399713 93.2832 -87.7259
0.0516 15.4467 3.7859 0.55501 112.273 -105.517
0.0602 18.3009 5.23308 0.75495 131.66 -123.652
0.0688 21.1083 6.89843 1.00115 150.28 -141.033
0.0774 23.7806 8.744 1.29528 167.541 -157.103
0.086 25.9792 10.615 1.61986 180.991 -169.56
0.0946 26.9801 12.1276 1.91672 185.434 -173.538
0.1032 26.5596 13.0251 2.13903 179.655 -167.925
0.1118 24.8116 13.1829 2.25392 164.805 -153.832
0.1204 22.4536 12.8493 2.29047 146.403 -136.452
0.129 19.6551 12.0532 2.24162 125.775 -117.041
0.1376 16.6287 10.8796 2.11143 104.452 -97.0357
0.1462 13.4366 9.34317 1.89171 82.8416 -76.8222
0.1548 10.0854 7.42781 1.56803 60.9846 -56.4439
0.1634 7.19003 5.59215 1.23056 42.751 -39.4898
0.172 4.41275 3.61456 0.828364 25.7812 -23.7636
0.1806 1.99098 1.7134 0.408596 11.4286 -10.5101
0.1892 0.323482 0.291852 0.0723751 1.82744 -1.6765
0.1978 0 0 0 0 0
0.2064 0 0 0 0 0
0.215 0 0 0 0 0
0.2236 0 0 0 0 0
0.2322 0 0 0 0 0
0.2408 0 0 0 0 0
0.2494 0 0 0 0 0
0.258 0 0 0 0 0
0.2666 0 0 0 0 0
0.2752 0 0 0 0 0
0.2838 0 0 0 0 0
0.2924 0 0 0 0 0
0.301 0 0 0 0 0
0.3096 0 0 0 0 0
0.3182 0 0 0 0 0
0.3268 0 0 0 0 0
0.3354 0 0 0 0 0
0.344 0 0 0 0 0
0.3526 0 0 0 0 0
0.3612 0 0 0 0 0
0.3698 0 0 0 0 0
0.3784 0 0 0 0 0
0.387 0 0 0 0 0
0.3956 0 0 0 0 0
0.4042 0 0 0 0 0
0.4128 0 0 0 0 0
0.4214 0 0 0 0 0
0.43 -nan -nan -nan -nan -nan
