#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0102 0 0 0 0 0
0.0204 0.838863 0.0680647 0.0133075 8.6004 -8.3751
0.0306 2.63302 0.32035 0.0461748 26.2767 -25.5739
0.0408 4.37173 0.708979 0.0877529 42.5222 -41.3607
0.051 6.03792 1.22369 0.141692 57.3067 -55.7072
0.0612 7.61405 1.85136 0.21103 70.5918 -68.5775
0.0714 9.08184 2.57588 0.298034 82.3306 -79.9281
0.0816 10.4221 3.37789 0.404035 92.4673 -89.7068
0.0918 11.6146 4.23456 0.529237 100.936 -97.8525
0.102 12.6375 5.11922 0.672502 107.662 -104.295
0.1122 13.4676 6.00101 0.831115 112.559 -108.953
0.1224 14.08 6.84439 1.00051 115.527 -111.734
0.1326 14.4473 7.60873 1.17396 116.455 -112.536
0.1428 14.5403 8.24761 1.34224 115.219 -111.242
0.153 14.3269 8.70829 1.49319 111.676 -107.721
0.1632 13.7722 8.93092 1.6113 105.671 -101.828
0.1734 12.8384 8.84782 1.6772 97.0254 -93.3997
0.1836 11.4843 8.38256 1.66701 85.5439 -82.2564
0.1938 9.66501 7.44911 1.55179 71.0063 -68.1974
0.204 7.3321 5.9509 1.2967 53.1677 -51.0005
0.2142 4.43326 3.77982 0.860297 31.7543 -30.419
0.2244 0.912352 0.815369 0.193585 6.46054 -6.17991
0.2346 0 0 0 0 0
0.2448 0 0 0 0 0
0.255 0 0 0 0 0
0.2652 0 0 0 0 0
0.2754 0 0 0 0 0
0.2856 0 0 0 0 0
0.2958 0 0 0 0 0
0.306 0 0 0 0 0
0.3162 0 0 0 0 0
0.3264 0 0 0 0 0
0.3366 0 0 0 0 0
0.3468 0 0 0 0 0
0.357 0 0 0 0 0
0.3672 0 0 0 0 0
0.3774 0 0 0 0 0
0.3876 0 0 0 0 0
0.3978 0 0 0 0 0
0.408 0 0 0 0 0
0.4182 0 0 0 0 0
0.4284 0 0 0 0 0
0.4386 0 0 0 0 0
0.4488 0 0 0 0 0
0.459 0 0 0 0 0
0.4692 0 0 0 0 0
0.4794 0 0 0 0 0
0.4896 0 0 0 0 0
0.4998 0 0 0 0 0
0.51 -nan -nan -nan -nan -nan
