#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0022 44.8676 2.87229 26.9684 151.084 -61.4285
0.0044 85.7532 10.9741 51.6423 288.131 -117.084
0.0066 115.333 22.1055 69.5424 385.584 -156.505
0.0088 134.066 34.2004 81.0546 445.377 -180.503
0.011 141.605 45.0565 85.9301 466.69 -188.781
0.0132 141.655 53.9754 86.481 462.839 -186.818
0.0154 139.27 61.8314 85.8846 451.391 -181.792
0.0176 129.983 65.86 81.0979 417.441 -167.689
0.0198 119.764 68.2318 75.91 381.396 -152.813
0.022 106.434 67.3649 68.715 336.027 -134.261
0.0242 85.5496 59.518 56.2656 267.222 -106.421
0.0264 63.738 48.339 42.769 196.783 -78.0879
0.0286 42.3069 34.7229 28.9819 128.899 -50.9451
0.0308 23.5143 20.7659 16.4748 70.6544 -27.8055
0.033 9.51915 9.00387 6.83787 28.2062 -11.0508
0.0352 0.26806 0.270257 0.197458 0.781882 -0.304818
0.0374 0 0 0 0 0
0.0396 0 0 0 0 0
0.0418 0 0 0 0 0
0.044 0 0 0 0 0
0.0462 0 0 0 0 0
0.0484 0 0 0 0 0
0.0506 0 0 0 0 0
0.0528 0 0 0 0 0
0.055 0 0 0 0 0
0.0572 0 0 0 0 0
0.0594 0 0 0 0 0
0.0616 0 0 0 0 0
0.0638 0 0 0 0 0
0.066 0 0 0 0 0
0.0682 0 0 0 0 0
0.0704 0 0 0 0 0
0.0726 0 0 0 0 0
0.0748 0 0 0 0 0
0.077 0 0 0 0 0
0.0792 0 0 0 0 0
0.0814 0 0 0 0 0
0.0836 0 0 0 0 0
0.0858 0 0 0 0 0
0.088 0 0 0 0 0
0.0902 0 0 0 0 0
0.0924 0 0 0 0 0
0.0946 0 0 0 0 0
0.0968 0 0 0 0 0
0.099 0 0 0 0 0
0.1012 0 0 0 0 0
0.1034 0 0 0 0 0
0.1056 0 0 0 0 0
0.1078 0 0 0 0 0
0.11 -nan -nan -nan -nan -nan
