#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0102 0 0
0.0204 0.382522 0.636959
0.0306 2.19557 3.63009
0.0408 3.89455 6.38547
0.051 5.47654 8.89314
0.0612 6.93707 11.1424
0.0714 8.27002 13.122
0.0816 9.4674 14.8196
0.0918 10.5192 16.2223
0.102 11.4132 17.3161
0.1122 12.1345 18.0864
0.1224 12.6652 18.5174
0.1326 12.9841 18.5927
0.1428 13.066 18.2949
0.153 12.8811 17.6057
0.1632 12.3942 16.5063
0.1734 11.5635 14.9771
0.1836 10.3399 12.9981
0.1938 8.66505 10.5491
0.204 6.46954 7.61022
0.2142 3.6709 4.16189
0.2244 0.170524 0.185834
0.2346 0 0
0.2448 0 0
0.255 0 0
0.2652 0 0
0.2754 0 0
0.2856 0 0
0.2958 0 0
0.306 0 0
0.3162 0 0
0.3264 0 0
0.3366 0 0
0.3468 0 0
0.357 0 0
0.3672 0 0
0.3774 0 0
0.3876 0 0
0.3978 0 0
0.408 0 0
0.4182 0 0
0.4284 0 0
0.4386 0 0
0.4488 0 0
0.459 0 0
0.4692 0 0
0.4794 0 0
0.4896 0 0
0.4998 0 0
0.51 -nan -nan
