#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.003 13.8924 0.737186 4.54466 47.599 -25.0293
0.006 27.7456 2.94662 9.14607 95.1105 -50.0045
0.009 41.5205 6.62193 13.8608 142.447 -74.8717
0.012 55.1772 11.7524 18.7453 189.521 -99.5767
0.015 68.6751 18.3229 23.8555 236.245 -124.065
0.018 81.9726 26.3137 29.2468 282.53 -148.283
0.021 95.0267 35.7005 34.974 328.289 -172.175
0.024 100.214 43.1311 38.0212 345.913 -181.174
0.027 92.426 44.7849 36.0071 316.942 -165.618
0.03 82.5904 44.5084 33.1314 281.228 -146.583
0.033 70.6045 41.9035 29.24 238.611 -124.023
0.036 56.3513 36.5358 24.1492 188.916 -97.8933
0.039 39.698 27.9286 17.6415 131.948 -68.1463
0.042 20.4931 15.5551 9.46155 67.4928 -34.7323
0.045 0 0 0 0 0
0.048 0 0 0 0 0
0.051 0 0 0 0 0
0.054 0 0 0 0 0
0.057 0 0 0 0 0
0.06 0 0 0 0 0
0.063 0 0 0 0 0
0.066 0 0 0 0 0
0.069 0 0 0 0 0
0.072 0 0 0 0 0
0.075 0 0 0 0 0
0.078 0 0 0 0 0
0.081 0 0 0 0 0
0.084 0 0 0 0 0
0.087 0 0 0 0 0
0.09 0 0 0 0 0
0.093 0 0 0 0 0
0.096 0 0 0 0 0
0.099 0 0 0 0 0
0.102 0 0 0 0 0
0.105 0 0 0 0 0
0.108 0 0 0 0 0
0.111 0 0 0 0 0
0.114 0 0 0 0 0
0.117 0 0 0 0 0
0.12 0 0 0 0 0
0.123 0 0 0 0 0
0.126 0 0 0 0 0
0.129 0 0 0 0 0
0.132 0 0 0 0 0
0.135 0 0 0 0 0
0.138 0 0 0 0 0
0.141 0 0 0 0 0
0.144 0 0 0 0 0
0.147 0 0 0 0 0
0.15 -nan -nan -nan -nan -nan
