#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0018 53.1323 3.8226
0.0036 97.4338 7.07116
0.0054 128.3 9.41506
0.0072 145.204 10.7822
0.009 149.165 11.2185
0.0108 150.126 11.2518
0.0126 144.28 10.7197
0.0144 136.885 9.91705
0.0162 124.407 8.72672
0.018 109.545 7.32355
0.0198 91.741 5.76496
0.0216 64.8684 3.85544
0.0234 41.9233 2.3181
0.0252 20.6654 1.05744
0.027 5.14824 0.239031
0.0288 0 0
0.0306 0 0
0.0324 0 0
0.0342 0 0
0.036 0 0
0.0378 0 0
0.0396 0 0
0.0414 0 0
0.0432 0 0
0.045 0 0
0.0468 0 0
0.0486 0 0
0.0504 0 0
0.0522 0 0
0.054 0 0
0.0558 0 0
0.0576 0 0
0.0594 0 0
0.0612 0 0
0.063 0 0
0.0648 0 0
0.0666 0 0
0.0684 0 0
0.0702 0 0
0.072 0 0
0.0738 0 0
0.0756 0 0
0.0774 0 0
0.0792 0 0
0.081 0 0
0.0828 0 0
0.0846 0 0
0.0864 0 0
0.0882 0 0
0.09 -nan -nan
