#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0114 0 0
0.0228 0 0
0.0342 0 0
0.0456 1.57592 3.22322
0.057 3.1511 6.37184
0.0684 4.63606 9.25777
0.0798 6.02574 11.8692
0.0912 7.3135 14.1933
0.1026 8.49084 16.2154
0.114 9.54728 17.9201
0.1254 10.4699 19.2899
0.1368 11.2433 20.306
0.1482 11.8488 20.9482
0.1596 12.264 21.1941
0.171 12.4624 21.0199
0.1824 12.4125 20.4
0.1938 12.0766 19.307
0.2052 11.4098 17.7116
0.2166 10.3589 15.5831
0.228 8.85996 12.8891
0.2394 6.83648 9.59618
0.2508 4.19649 5.66977
0.2622 0.828922 1.07511
0.2736 0 0
0.285 0 0
0.2964 0 0
0.3078 0 0
0.3192 0 0
0.3306 0 0
0.342 0 0
0.3534 0 0
0.3648 0 0
0.3762 0 0
0.3876 0 0
0.399 0 0
0.4104 0 0
0.4218 0 0
0.4332 0 0
0.4446 0 0
0.456 0 0
0.4674 0 0
0.4788 0 0
0.4902 0 0
0.5016 0 0
0.513 0 0
0.5244 0 0
0.5358 0 0
0.5472 0 0
0.5586 0 0
0.57 -nan -nan
