#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0058 11.2207 0.478436 0.745012 55.5242 -45.3995
0.0116 22.5955 1.92724 1.53359 111.84 -91.4331
0.0174 33.1391 4.24037 2.32456 163.732 -133.802
0.0232 43.3731 7.4017 3.18358 213.928 -174.733
0.029 52.1751 11.1325 4.04431 256.548 -209.392
0.0348 59.511 15.242 4.91185 291.474 -237.684
0.0406 63.4137 18.9524 5.59995 308.53 -251.289
0.0464 64.1262 21.9066 6.08443 309.28 -251.527
0.0522 61.6823 23.7086 6.30868 294.343 -238.962
0.058 56.9415 24.3215 6.29441 268.478 -217.533
0.0638 51.0475 23.9895 6.11293 237.68 -192.164
0.0696 44.5233 22.8328 5.78508 204.652 -165.077
0.0754 37.7396 20.976 5.32586 171.236 -137.781
0.0812 30.6992 18.3854 4.70594 137.437 -110.291
0.087 23.465 15.0662 3.90526 103.576 -82.8774
0.0928 17.2732 11.8406 3.12216 75.2758 -60.0541
0.0986 11.1274 8.11205 2.18112 47.8109 -38.0187
0.1044 5.71785 4.41845 1.2142 24.2178 -19.1909
0.1102 1.83686 1.5004 0.422425 7.68025 -6.06423
0.116 0 0 0 0 0
0.1218 0 0 0 0 0
0.1276 0 0 0 0 0
0.1334 0 0 0 0 0
0.1392 0 0 0 0 0
0.145 0 0 0 0 0
0.1508 0 0 0 0 0
0.1566 0 0 0 0 0
0.1624 0 0 0 0 0
0.1682 0 0 0 0 0
0.174 0 0 0 0 0
0.1798 0 0 0 0 0
0.1856 0 0 0 0 0
0.1914 0 0 0 0 0
0.1972 0 0 0 0 0
0.203 0 0 0 0 0
0.2088 0 0 0 0 0
0.2146 0 0 0 0 0
0.2204 0 0 0 0 0
0.2262 0 0 0 0 0
0.232 0 0 0 0 0
0.2378 0 0 0 0 0
0.2436 0 0 0 0 0
0.2494 0 0 0 0 0
0.2552 0 0 0 0 0
0.261 0 0 0 0 0
0.2668 0 0 0 0 0
0.2726 0 0 0 0 0
0.2784 0 0 0 0 0
0.2842 0 0 0 0 0
0.29 -nan -nan -nan -nan -nan
