#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.001 65.6997 5.82875 80.0773 208.815 -40.4351
0.002 113.024 19.9777 137.097 357.138 -69.0778
0.003 139.151 36.6929 167.724 435.946 -84.1772
0.004 152.131 53.1764 182.348 471.988 -90.9544
0.005 158.25 68.7631 189.003 486.051 -93.4636
0.006 156.083 80.9069 185.884 474.021 -90.9276
0.007 155.378 93.5647 185.331 467.206 -89.4153
0.008 142.828 97.7075 170.325 423.982 -80.9076
0.009 133.059 101.986 159.415 390.581 -74.3342
0.01 118.708 100.655 142.995 344.18 -65.3087
0.011 96.9288 89.9841 117.479 277.257 -52.4376
0.012 77.0326 77.7644 94.3083 217.617 -41.0279
0.013 41.1708 44.7594 50.7236 114.378 -21.4765
0.014 11.2386 13.071 13.9325 30.6505 -5.72936
0.015 0 0 0 0 0
0.016 0 0 0 0 0
0.017 0 0 0 0 0
0.018 0 0 0 0 0
0.019 0 0 0 0 0
0.02 0 0 0 0 0
0.021 0 0 0 0 0
0.022 0 0 0 0 0
0.023 0 0 0 0 0
0.024 0 0 0 0 0
0.025 0 0 0 0 0
0.026 0 0 0 0 0
0.027 0 0 0 0 0
0.028 0 0 0 0 0
0.029 0 0 0 0 0
0.03 0 0 0 0 0
0.031 0 0 0 0 0
0.032 0 0 0 0 0
0.033 0 0 0 0 0
0.034 0 0 0 0 0
0.035 0 0 0 0 0
0.036 0 0 0 0 0
0.037 0 0 0 0 0
0.038 0 0 0 0 0
0.039 0 0 0 0 0
0.04 0 0 0 0 0
0.041 0 0 0 0 0
0.042 0 0 0 0 0
0.043 0 0 0 0 0
0.044 0 0 0 0 0
0.045 0 0 0 0 0
0.046 0 0 0 0 0
0.047 0 0 0 0 0
0.048 0 0 0 0 0
0.049 0 0 0 0 0
0.05 -nan -nan -nan -nan -nan
