#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0204 0 0
0.0408 0 0
0.0612 0 0
0.0816 0 0
0.102 0 0
0.1224 0 0
0.1428 0 0
0.1632 0 0
0.1836 0 0
0.204 0 0
0.2244 0 0
0.2448 0 0
0.2652 0.00476563 0.026816
0.2856 0.183192 0.992096
0.306 0.365113 1.90332
0.3264 0.548703 2.7534
0.3468 0.731607 3.5336
0.3672 0.910797 4.23326
0.3876 1.08238 4.8395
0.408 1.24134 5.33676
0.4284 1.38124 5.70638
0.4488 1.49379 5.92599
0.4692 1.56833 5.96884
0.4896 1.59108 5.80302
0.51 1.54422 5.39041
0.5304 1.4046 4.68558
0.5508 1.14205 3.63436
0.5712 0.716999 2.17221
0.5916 0.0772482 0.222266
0.612 0 0
0.6324 0 0
0.6528 0 0
0.6732 0 0
0.6936 0 0
0.714 0 0
0.7344 0 0
0.7548 0 0
0.7752 0 0
0.7956 0 0
0.816 0 0
0.8364 0 0
0.8568 0 0
0.8772 0 0
0.8976 0 0
0.918 0 0
0.9384 0 0
0.9588 0 0
0.9792 0 0
0.9996 0 0
1.02 -nan -nan
