#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0036 16.3123 0.795517 3.58361 59.1896 -35.8553
0.0072 32.5731 3.17889 7.22661 118.274 -71.637
0.0108 48.7309 7.14058 10.9881 177.148 -107.271
0.0144 64.733 12.6645 14.9269 235.707 -142.684
0.018 80.5257 19.728 19.1009 293.844 -177.801
0.0216 96.0537 28.3015 23.5672 351.454 -212.548
0.0252 111.26 38.348 28.3816 408.431 -246.85
0.0288 108.438 42.7469 28.5663 395.92 -238.842
0.0324 102.223 45.3693 27.8862 370.803 -223.203
0.036 94.0006 46.4016 26.6436 338.642 -203.357
0.0396 83.6716 45.4884 24.7149 299.258 -179.236
0.0432 71.1252 42.2436 21.9515 252.454 -150.772
0.0468 56.2366 36.2448 18.1767 198.013 -117.892
0.0504 38.866 27.0278 13.1819 135.698 -80.5201
0.054 18.8554 14.0792 6.72179 65.2487 -38.5768
0.0576 0 0 0 0 0
0.0612 0 0 0 0 0
0.0648 0 0 0 0 0
0.0684 0 0 0 0 0
0.072 0 0 0 0 0
0.0756 0 0 0 0 0
0.0792 0 0 0 0 0
0.0828 0 0 0 0 0
0.0864 0 0 0 0 0
0.09 0 0 0 0 0
0.0936 0 0 0 0 0
0.0972 0 0 0 0 0
0.1008 0 0 0 0 0
0.1044 0 0 0 0 0
0.108 0 0 0 0 0
0.1116 0 0 0 0 0
0.1152 0 0 0 0 0
0.1188 0 0 0 0 0
0.1224 0 0 0 0 0
0.126 0 0 0 0 0
0.1296 0 0 0 0 0
0.1332 0 0 0 0 0
0.1368 0 0 0 0 0
0.1404 0 0 0 0 0
0.144 0 0 0 0 0
0.1476 0 0 0 0 0
0.1512 0 0 0 0 0
0.1548 0 0 0 0 0
0.1584 0 0 0 0 0
0.162 0 0 0 0 0
0.1656 0 0 0 0 0
0.1692 0 0 0 0 0
0.1728 0 0 0 0 0
0.1764 0 0 0 0 0
0.18 -nan -nan -nan -nan -nan
