#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0172 0 0 0 0 0
0.0344 0 0 0 0 0
0.0516 0 0 0 0 0
0.0688 0 0 0 0 0
0.086 0 0 0 0 0
0.1032 0 0 0 0 0
0.1204 0 0 0 0 0
0.1376 0.00770178 0.00247316 0.000224685 0.192146 -0.192056
0.1548 0.0477642 0.017252 0.00171079 1.11633 -1.11567
0.172 0.111132 0.0445936 0.00481075 2.44121 -2.43947
0.1892 0.210445 0.0928804 0.0108635 4.40813 -4.40467
0.2064 0.337943 0.1627 0.0205391 6.77411 -6.76835
0.2236 0.488543 0.25479 0.0345598 9.36823 -9.35964
0.2408 0.685041 0.384743 0.0558642 12.7003 -12.6884
0.258 0.905603 0.544942 0.0843747 16.2468 -16.2312
0.2752 1.15049 0.738458 0.121503 20.0256 -20.0064
0.2924 1.41259 0.963375 0.167914 23.9213 -23.8987
0.3096 1.67509 1.20964 0.222701 27.6534 -27.6279
0.3268 1.89203 1.44226 0.279715 30.4193 -30.3919
0.344 1.98094 1.58957 0.323925 30.8352 -30.8071
0.3612 1.91468 1.61325 0.344635 28.6913 -28.6638
0.3784 1.747 1.54211 0.344659 25.197 -25.1714
0.3956 1.50839 1.39207 0.324908 20.9765 -20.954
0.4128 1.22377 1.17859 0.286788 16.4589 -16.4404
0.43 0.906126 0.909118 0.230272 11.8137 -11.7997
0.4472 0.597048 0.623064 0.164048 7.59255 -7.58316
0.4644 0.309466 0.335428 0.0916819 3.85442 -3.84943
0.4816 0.0796791 0.0895813 0.025387 0.975299 -0.973962
0.4988 0 0 0 0 0
0.516 0 0 0 0 0
0.5332 0 0 0 0 0
0.5504 0 0 0 0 0
0.5676 0 0 0 0 0
0.5848 0 0 0 0 0
0.602 0 0 0 0 0
0.6192 0 0 0 0 0
0.6364 0 0 0 0 0
0.6536 0 0 0 0 0
0.6708 0 0 0 0 0
0.688 0 0 0 0 0
0.7052 0 0 0 0 0
0.7224 0 0 0 0 0
0.7396 0 0 0 0 0
0.7568 0 0 0 0 0
0.774 0 0 0 0 0
0.7912 0 0 0 0 0
0.8084 0 0 0 0 0
0.8256 0 0 0 0 0
0.8428 0 0 0 0 0
0.86 -nan -nan -nan -nan -nan
