#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0144 0 0 0 0 0
0.0288 0 0 0 0 0
0.0432 0 0 0 0 0
0.0576 0 0 0 0 0
0.072 0 0 0 0 0
0.0864 0 0 0 0 0
0.1008 0.0395494 0.0111366 0.0010038 0.719117 -0.71829
0.1152 0.439886 0.141529 0.0137138 7.58145 -7.57038
0.1296 0.850325 0.307723 0.0321563 13.9502 -13.9255
0.144 1.26326 0.507879 0.0572221 19.8012 -19.7602
0.1584 1.67072 0.738772 0.0895724 25.1046 -25.045
0.1728 2.06421 0.995656 0.129553 29.824 -29.7443
0.1872 2.43462 1.2721 0.177096 33.916 -33.8155
0.2016 2.77209 1.55978 0.231605 37.3292 -37.2078
0.216 3.06585 1.84826 0.291826 40.0035 -39.8621
0.2304 3.30409 2.12469 0.355694 41.8687 -41.7089
0.2448 3.47384 2.37354 0.420159 42.8433 -42.6678
0.2592 3.56081 2.57622 0.480988 42.8331 -42.6456
0.2736 3.54925 2.71073 0.532537 41.729 -41.5347
0.288 3.42189 2.75131 0.567502 39.4055 -39.2107
0.3024 3.15982 2.66799 0.576636 35.7177 -35.5307
0.3168 2.7425 2.42631 0.548461 30.4987 -30.3297
0.3312 2.14788 1.98705 0.468968 23.5561 -23.4179
0.3456 1.35264 1.30609 0.321335 14.6676 -14.5765
0.36 0.332653 0.334693 0.0857137 3.57691 -3.55329
0.3744 0 0 0 0 0
0.3888 0 0 0 0 0
0.4032 0 0 0 0 0
0.4176 0 0 0 0 0
0.432 0 0 0 0 0
0.4464 0 0 0 0 0
0.4608 0 0 0 0 0
0.4752 0 0 0 0 0
0.4896 0 0 0 0 0
0.504 0 0 0 0 0
0.5184 0 0 0 0 0
0.5328 0 0 0 0 0
0.5472 0 0 0 0 0
0.5616 0 0 0 0 0
0.576 0 0 0 0 0
0.5904 0 0 0 0 0
0.6048 0 0 0 0 0
0.6192 0 0 0 0 0
0.6336 0 0 0 0 0
0.648 0 0 0 0 0
0.6624 0 0 0 0 0
0.6768 0 0 0 0 0
0.6912 0 0 0 0 0
0.7056 0 0 0 0 0
0.72 -nan -nan -nan -nan -nan
