#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0078 5.96926 0.245798 0.178139 41.1297 -37.7935
0.0156 9.64062 0.79375 0.297123 65.7727 -60.4087
0.0234 12.15 1.50001 0.395048 81.6896 -74.9724
0.0312 14.4369 2.37578 0.506718 95.6893 -87.7508
0.039 16.4818 3.38961 0.635723 107.729 -98.7062
0.0468 18.2641 4.50667 0.784073 117.758 -107.795
0.0546 19.7619 5.68839 0.951999 125.718 -114.966
0.0624 20.9515 6.89213 1.13773 131.542 -120.164
0.0702 21.8078 8.07071 1.33723 135.157 -123.325
0.078 22.3032 9.17197 1.54392 136.477 -124.379
0.0858 22.4082 10.1382 1.74833 135.409 -123.246
0.0936 22.0908 10.9055 1.9377 131.85 -119.841
0.1014 21.316 11.4032 2.09559 125.683 -114.068
0.1092 20.0459 11.5527 2.20135 116.782 -105.823
0.117 18.2395 11.2674 2.22953 105.006 -94.9935
0.1248 15.8519 10.4506 2.14928 90.2007 -81.4542
0.1326 12.8343 8.99541 1.92351 72.1949 -65.0702
0.1404 9.13376 6.78307 1.50813 50.8014 -45.6947
0.1482 4.69288 3.68168 0.850961 25.8135 -23.168
0.156 0 0 0 0 0
0.1638 0 0 0 0 0
0.1716 0 0 0 0 0
0.1794 0 0 0 0 0
0.1872 0 0 0 0 0
0.195 0 0 0 0 0
0.2028 0 0 0 0 0
0.2106 0 0 0 0 0
0.2184 0 0 0 0 0
0.2262 0 0 0 0 0
0.234 0 0 0 0 0
0.2418 0 0 0 0 0
0.2496 0 0 0 0 0
0.2574 0 0 0 0 0
0.2652 0 0 0 0 0
0.273 0 0 0 0 0
0.2808 0 0 0 0 0
0.2886 0 0 0 0 0
0.2964 0 0 0 0 0
0.3042 0 0 0 0 0
0.312 0 0 0 0 0
0.3198 0 0 0 0 0
0.3276 0 0 0 0 0
0.3354 0 0 0 0 0
0.3432 0 0 0 0 0
0.351 0 0 0 0 0
0.3588 0 0 0 0 0
0.3666 0 0 0 0 0
0.3744 0 0 0 0 0
0.3822 0 0 0 0 0
0.39 -nan -nan -nan -nan -nan
