#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0134 0 0
0.0268 0 0
0.0402 0 0
0.0536 0 0
0.067 0 0
0.0804 0.496956 1.37413
0.0938 1.43411 3.8986
0.1072 2.33314 6.23002
0.1206 3.18971 8.35826
0.134 3.99836 10.2717
0.1474 4.75232 11.9569
0.1608 5.44326 13.3988
0.1742 6.06109 14.5803
0.1876 6.59353 15.4823
0.201 7.02579 16.0832
0.2144 7.34003 16.3591
0.2278 7.51472 16.2834
0.2412 7.52395 15.8268
0.2546 7.33641 14.9568
0.268 6.91424 13.6378
0.2814 6.21153 11.831
0.2948 5.17246 9.49387
0.3082 3.72885 6.58058
0.3216 1.7971 3.0418
0.335 0 0
0.3484 0 0
0.3618 0 0
0.3752 0 0
0.3886 0 0
0.402 0 0
0.4154 0 0
0.4288 0 0
0.4422 0 0
0.4556 0 0
0.469 0 0
0.4824 0 0
0.4958 0 0
0.5092 0 0
0.5226 0 0
0.536 0 0
0.5494 0 0
0.5628 0 0
0.5762 0 0
0.5896 0 0
0.603 0 0
0.6164 0 0
0.6298 0 0
0.6432 0 0
0.6566 0 0
0.67 -nan -nan
