#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0142 0 0 0 0 0
0.0284 0 0 0 0 0
0.0426 0 0 0 0 0
0.0568 0 0 0 0 0
0.071 0.0376528 0.00757391 0.000595381 0.667385 -0.666406
0.0852 0.185569 0.0447839 0.00371792 3.14972 -3.14426
0.0994 0.411088 0.115726 0.0103181 6.70615 -6.69276
0.1136 0.69958 0.225041 0.0216747 10.9707 -10.9457
0.1278 1.09782 0.397256 0.0414265 16.7047 -16.6629
0.142 1.5396 0.618977 0.0697349 22.6936 -22.6313
0.1562 2.07462 0.917443 0.111392 29.7525 -29.664
0.1704 2.6765 1.29118 0.168403 37.4284 -37.3089
0.1846 3.32269 1.73649 0.24245 45.3585 -45.2038
0.1988 4.00416 2.25365 0.335722 53.4528 -53.2589
0.213 4.68029 2.82245 0.447171 61.1654 -60.93
0.2272 5.27217 3.39152 0.569724 67.4479 -67.1726
0.2414 5.57726 3.81218 0.676959 69.574 -69.2702
0.2556 5.50463 3.98399 0.745815 66.6719 -66.3578
0.2698 5.11759 3.90978 0.769715 60.0395 -59.7333
0.284 4.561 3.66816 0.757827 51.8857 -51.5997
0.2982 3.87565 3.27309 0.708225 42.8088 -42.5543
0.3124 3.09949 2.74254 0.620395 33.2872 -33.0741
0.3266 2.26666 2.09707 0.495096 23.6927 -23.5294
0.3408 1.46738 1.41688 0.348588 14.9806 -14.8696
0.355 0.758436 0.763029 0.195351 7.59282 -7.53256
0.3692 0.179771 0.188147 0.0500579 1.76671 -1.75164
0.3834 0 0 0 0 0
0.3976 0 0 0 0 0
0.4118 0 0 0 0 0
0.426 0 0 0 0 0
0.4402 0 0 0 0 0
0.4544 0 0 0 0 0
0.4686 0 0 0 0 0
0.4828 0 0 0 0 0
0.497 0 0 0 0 0
0.5112 0 0 0 0 0
0.5254 0 0 0 0 0
0.5396 0 0 0 0 0
0.5538 0 0 0 0 0
0.568 0 0 0 0 0
0.5822 0 0 0 0 0
0.5964 0 0 0 0 0
0.6106 0 0 0 0 0
0.6248 0 0 0 0 0
0.639 0 0 0 0 0
0.6532 0 0 0 0 0
0.6674 0 0 0 0 0
0.6816 0 0 0 0 0
0.6958 0 0 0 0 0
0.71 -nan -nan -nan -nan -nan
