#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0112 0 0
0.0224 0 0
0.0336 0.35624 0.710144
0.0448 2.09173 4.12852
0.056 3.73241 7.28559
0.0672 5.27442 10.1703
0.0784 6.71234 12.7704
0.0896 8.03905 15.0726
0.1008 9.2455 17.062
0.112 10.3205 18.7226
0.1232 11.2504 20.0368
0.1344 12.0186 20.9857
0.1456 12.6055 21.5486
0.1568 12.9873 21.7034
0.168 13.136 21.4261
0.1792 13.0182 20.6912
0.1904 12.5942 19.4715
0.2016 11.8166 17.7385
0.2128 10.6294 15.4618
0.224 8.96522 12.6102
0.2352 6.74373 9.15106
0.2464 3.86835 5.05161
0.2576 0.222581 0.278968
0.2688 0 0
0.28 0 0
0.2912 0 0
0.3024 0 0
0.3136 0 0
0.3248 0 0
0.336 0 0
0.3472 0 0
0.3584 0 0
0.3696 0 0
0.3808 0 0
0.392 0 0
0.4032 0 0
0.4144 0 0
0.4256 0 0
0.4368 0 0
0.448 0 0
0.4592 0 0
0.4704 0 0
0.4816 0 0
0.4928 0 0
0.504 0 0
0.5152 0 0
0.5264 0 0
0.5376 0 0
0.5488 0 0
0.56 -nan -nan
