#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0132 0 0 0 0 0
0.0264 0 0 0 0 0
0.0396 0 0 0 0 0
0.0528 0 0 0 0 0
0.066 0 0 0 0 0
0.0792 0.285113 0.0689076 0.00613676 4.38705 -4.36927
0.0924 0.854197 0.240798 0.022652 12.5787 -12.5229
0.1056 1.42415 0.45873 0.0460835 20.1311 -20.0338
0.1188 1.98573 0.719459 0.0775224 27.0173 -26.8761
0.132 2.52928 1.01809 0.117759 33.2044 -33.0176
0.1452 3.0446 1.34794 0.167184 38.6525 -38.4197
0.1584 3.52077 1.70036 0.225677 43.3145 -43.0362
0.1716 3.94606 2.06448 0.292473 47.1349 -46.8132
0.1848 4.30773 2.42702 0.366026 50.0495 -49.6875
0.198 4.59192 2.77197 0.443828 51.9836 -51.5863
0.2112 4.78347 3.08023 0.522225 52.8517 -52.4257
0.2244 4.86578 3.32928 0.596195 52.5553 -52.1094
0.2376 4.82066 3.49276 0.659094 50.9818 -50.527
0.2508 4.6282 3.54006 0.702377 48.0027 -47.5529
0.264 4.26667 3.43583 0.715289 43.4711 -43.0433
0.2772 3.71243 3.13961 0.68452 37.2194 -36.8347
0.2904 2.94001 2.60539 0.59385 29.0562 -28.7407
0.3036 1.9222 1.78137 0.423779 18.7632 -18.5489
0.3168 0.630412 0.609833 0.151191 6.09069 -6.01738
0.33 0 0 0 0 0
0.3432 0 0 0 0 0
0.3564 0 0 0 0 0
0.3696 0 0 0 0 0
0.3828 0 0 0 0 0
0.396 0 0 0 0 0
0.4092 0 0 0 0 0
0.4224 0 0 0 0 0
0.4356 0 0 0 0 0
0.4488 0 0 0 0 0
0.462 0 0 0 0 0
0.4752 0 0 0 0 0
0.4884 0 0 0 0 0
0.5016 0 0 0 0 0
0.5148 0 0 0 0 0
0.528 0 0 0 0 0
0.5412 0 0 0 0 0
0.5544 0 0 0 0 0
0.5676 0 0 0 0 0
0.5808 0 0 0 0 0
0.594 0 0 0 0 0
0.6072 0 0 0 0 0
0.6204 0 0 0 0 0
0.6336 0 0 0 0 0
0.6468 0 0 0 0 0
0.66 -nan -nan -nan -nan -nan
