#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0098 1.04353 0.0423831 0.0164752 9.7815 -9.46271
0.0196 2.03288 0.165095 0.0341033 18.7529 -18.1346
0.0294 3.12826 0.380989 0.0580825 28.333 -27.3856
0.0392 4.55705 0.739893 0.0968774 40.6653 -39.2877
0.049 6.10292 1.23845 0.151252 53.633 -51.7898
0.0588 7.83412 1.90755 0.228443 67.8479 -65.4812
0.0686 9.76156 2.77291 0.335787 83.424 -80.4699
0.0784 11.7395 3.81112 0.475155 98.9814 -95.4195
0.0882 13.7815 5.03345 0.653273 114.7 -110.503
0.098 15.786 6.40655 0.871009 129.714 -124.884
0.1078 17.5954 7.85564 1.12245 142.717 -137.302
0.1176 18.7325 9.1244 1.37159 149.675 -143.877
0.1274 18.868 9.95701 1.5745 148.107 -142.234
0.1372 17.9413 10.1969 1.69503 137.972 -132.357
0.147 16.3969 9.98562 1.74366 123.426 -118.263
0.1568 14.4984 9.41922 1.7262 106.832 -102.235
0.1666 12.3477 8.52469 1.63785 89.0775 -85.1306
0.1764 10.0144 7.32202 1.47303 70.727 -67.4968
0.1862 7.63551 5.89435 1.24014 52.8136 -50.3253
0.196 5.45521 4.43439 0.974654 37.0278 -35.2279
0.2058 3.34356 2.85489 0.654639 22.2583 -21.1404
0.2156 1.50834 1.34984 0.322528 9.85246 -9.34056
0.2254 0.245542 0.229859 0.0571724 1.57747 -1.49266
0.2352 0 0 0 0 0
0.245 0 0 0 0 0
0.2548 0 0 0 0 0
0.2646 0 0 0 0 0
0.2744 0 0 0 0 0
0.2842 0 0 0 0 0
0.294 0 0 0 0 0
0.3038 0 0 0 0 0
0.3136 0 0 0 0 0
0.3234 0 0 0 0 0
0.3332 0 0 0 0 0
0.343 0 0 0 0 0
0.3528 0 0 0 0 0
0.3626 0 0 0 0 0
0.3724 0 0 0 0 0
0.3822 0 0 0 0 0
0.392 0 0 0 0 0
0.4018 0 0 0 0 0
0.4116 0 0 0 0 0
0.4214 0 0 0 0 0
0.4312 0 0 0 0 0
0.441 0 0 0 0 0
0.4508 0 0 0 0 0
0.4606 0 0 0 0 0
0.4704 0 0 0 0 0
0.4802 0 0 0 0 0
0.49 -nan -nan -nan -nan -nan
