#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0074 7.56962 6.71447
0.0148 14.3764 12.7213
0.0222 17.346 15.2966
0.0296 19.9835 17.5334
0.037 22.2806 19.4178
0.0444 24.2259 20.9363
0.0518 25.8041 22.0761
0.0592 26.9962 22.8242
0.0666 27.7791 23.1685
0.074 28.1245 23.0974
0.0814 27.9993 22.5998
0.0888 27.3641 21.6657
0.0962 26.173 20.2858
0.1036 24.372 18.4526
0.111 21.8985 16.1597
0.1184 18.6791 13.4031
0.1258 14.6284 10.1809
0.1332 9.64677 6.49463
0.1406 3.61754 2.34923
0.148 0 0
0.1554 0 0
0.1628 0 0
0.1702 0 0
0.1776 0 0
0.185 0 0
0.1924 0 0
0.1998 0 0
0.2072 0 0
0.2146 0 0
0.222 0 0
0.2294 0 0
0.2368 0 0
0.2442 0 0
0.2516 0 0
0.259 0 0
0.2664 0 0
0.2738 0 0
0.2812 0 0
0.2886 0 0
0.296 0 0
0.3034 0 0
0.3108 0 0
0.3182 0 0
0.3256 0 0
0.333 0 0
0.3404 0 0
0.3478 0 0
0.3552 0 0
0.3626 0 0
0.37 -nan -nan
