#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0076 4.88095 0.201196 0.150964 31.5708 -28.7459
0.0152 9.6027 0.79166 0.308882 61.9672 -56.4108
0.0228 14.3772 1.77801 0.492868 92.5529 -84.2301
0.0304 18.4806 3.04723 0.686477 118.249 -107.56
0.038 22.0653 4.54762 0.900153 139.957 -127.218
0.0456 25.8802 6.40075 1.17366 162.828 -147.897
0.0532 29.5907 8.53876 1.50262 184.625 -167.555
0.0608 33.0308 10.8944 1.88565 204.322 -185.259
0.0684 35.6434 13.2274 2.2899 218.361 -197.779
0.076 36.561 15.0773 2.64004 221.336 -200.225
0.0836 35.5948 16.1485 2.88256 212.471 -191.93
0.0912 33.0513 16.3594 2.99384 194.175 -175.121
0.0988 29.7524 15.9561 3.00681 171.957 -154.814
0.1064 25.9673 15.0007 2.91968 147.612 -132.649
0.114 21.9547 13.5925 2.73837 122.763 -110.101
0.1216 17.7644 11.7357 2.45025 97.689 -87.4285
0.1292 13.3758 9.39248 2.03341 72.2736 -64.5346
0.1368 9.623 7.15889 1.6085 51.203 -45.6137
0.1444 6.00135 4.71565 1.09942 31.4159 -27.9156
0.152 2.81565 2.33057 0.563682 14.4959 -12.8457
0.1596 0.581714 0.506025 0.126962 2.94937 -2.60617
0.1672 0 0 0 0 0
0.1748 0 0 0 0 0
0.1824 0 0 0 0 0
0.19 0 0 0 0 0
0.1976 0 0 0 0 0
0.2052 0 0 0 0 0
0.2128 0 0 0 0 0
0.2204 0 0 0 0 0
0.228 0 0 0 0 0
0.2356 0 0 0 0 0
0.2432 0 0 0 0 0
0.2508 0 0 0 0 0
0.2584 0 0 0 0 0
0.266 0 0 0 0 0
0.2736 0 0 0 0 0
0.2812 0 0 0 0 0
0.2888 0 0 0 0 0
0.2964 0 0 0 0 0
0.304 0 0 0 0 0
0.3116 0 0 0 0 0
0.3192 0 0 0 0 0
0.3268 0 0 0 0 0
0.3344 0 0 0 0 0
0.342 0 0 0 0 0
0.3496 0 0 0 0 0
0.3572 0 0 0 0 0
0.3648 0 0 0 0 0
0.3724 0 0 0 0 0
0.38 -nan -nan -nan -nan -nan
