#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0092 0.958582 0.0390738 0.0186541 8.46136 -8.09968
0.0184 2.88978 0.235492 0.058575 24.9558 -23.8749
0.0276 4.73615 0.578732 0.103976 40.0506 -38.2919
0.0368 6.48234 1.05583 0.158863 53.7206 -51.3271
0.046 8.11249 1.6513 0.226552 65.9337 -62.9514
0.0552 9.61011 2.34692 0.309529 76.6511 -73.1293
0.0644 10.9578 3.12162 0.4093 85.8268 -81.8188
0.0736 12.1373 3.95118 0.526226 93.4069 -88.9709
0.0828 13.129 4.808 0.659332 99.3296 -94.5296
0.092 13.9118 5.66071 0.8061 103.524 -98.431
0.1012 14.4631 6.47382 0.962227 105.912 -100.603
0.1104 14.7586 7.20726 1.12135 106.401 -100.965
0.1196 14.7719 7.81589 1.27476 104.893 -99.4271
0.1288 14.4741 8.24895 1.41099 101.275 -95.8884
0.138 13.8342 8.4494 1.51551 95.4216 -90.238
0.1472 12.8183 8.35324 1.57016 87.1946 -82.3529
0.1564 11.3895 7.88875 1.55272 76.4398 -72.0976
0.1656 9.50776 6.97567 1.43629 62.9861 -59.3226
0.1748 7.12975 5.52425 1.18861 46.6441 -43.8635
0.184 4.2085 3.43438 0.77135 27.2035 -25.5396
0.1932 0.693389 0.594527 0.139231 4.43085 -4.15248
0.2024 0 0 0 0 0
0.2116 0 0 0 0 0
0.2208 0 0 0 0 0
0.23 0 0 0 0 0
0.2392 0 0 0 0 0
0.2484 0 0 0 0 0
0.2576 0 0 0 0 0
0.2668 0 0 0 0 0
0.276 0 0 0 0 0
0.2852 0 0 0 0 0
0.2944 0 0 0 0 0
0.3036 0 0 0 0 0
0.3128 0 0 0 0 0
0.322 0 0 0 0 0
0.3312 0 0 0 0 0
0.3404 0 0 0 0 0
0.3496 0 0 0 0 0
0.3588 0 0 0 0 0
0.368 0 0 0 0 0
0.3772 0 0 0 0 0
0.3864 0 0 0 0 0
0.3956 0 0 0 0 0
0.4048 0 0 0 0 0
0.414 0 0 0 0 0
0.4232 0 0 0 0 0
0.4324 0 0 0 0 0
0.4416 0 0 0 0 0
0.4508 0 0 0 0 0
0.46 -nan -nan -nan -nan -nan
