#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0038 24.8753 1.19829 5.09397 96.1909 -60.9215
0.0076 48.9511 4.71709 10.1069 189.136 -119.748
0.0114 72.012 10.4133 15.0781 277.958 -175.896
0.0152 90.9027 17.5316 19.3708 349.905 -221.234
0.019 104.913 25.2993 22.8491 402.286 -254.061
0.0228 110.272 31.9108 24.6045 420.233 -264.976
0.0266 109.669 37.0293 25.1705 415.009 -261.201
0.0304 104.456 40.3173 24.7608 392.295 -246.393
0.0342 94.738 41.1492 23.2688 352.767 -221.044
0.038 81.6689 39.4233 20.8317 301.067 -188.139
0.0418 68.3876 36.3294 18.1754 249.504 -155.46
0.0456 55.5885 32.2376 15.4416 200.69 -124.655
0.0494 42.2621 26.5713 12.2908 150.81 -93.349
0.0532 30.6443 20.7735 9.35951 108.143 -66.6987
0.057 19.8562 14.4408 6.37792 69.2402 -42.5386
0.0608 10.0609 7.8157 3.40169 34.6294 -21.1848
0.0646 3.09558 2.56008 1.10446 10.5259 -6.41115
0.0684 0 0 0 0 0
0.0722 0 0 0 0 0
0.076 0 0 0 0 0
0.0798 0 0 0 0 0
0.0836 0 0 0 0 0
0.0874 0 0 0 0 0
0.0912 0 0 0 0 0
0.095 0 0 0 0 0
0.0988 0 0 0 0 0
0.1026 0 0 0 0 0
0.1064 0 0 0 0 0
0.1102 0 0 0 0 0
0.114 0 0 0 0 0
0.1178 0 0 0 0 0
0.1216 0 0 0 0 0
0.1254 0 0 0 0 0
0.1292 0 0 0 0 0
0.133 0 0 0 0 0
0.1368 0 0 0 0 0
0.1406 0 0 0 0 0
0.1444 0 0 0 0 0
0.1482 0 0 0 0 0
0.152 0 0 0 0 0
0.1558 0 0 0 0 0
0.1596 0 0 0 0 0
0.1634 0 0 0 0 0
0.1672 0 0 0 0 0
0.171 0 0 0 0 0
0.1748 0 0 0 0 0
0.1786 0 0 0 0 0
0.1824 0 0 0 0 0
0.1862 0 0 0 0 0
0.19 -nan -nan -nan -nan -nan
