#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0152 0 0
0.0304 0 0
0.0456 0 0
0.0608 0 0
0.076 0 0
0.0912 0 0
0.1064 0 0
0.1216 0.0903431 0.312894
0.1368 0.559624 1.89524
0.152 1.01617 3.3628
0.1672 1.457 4.70809
0.1824 1.87843 5.92226
0.1976 2.2759 6.99501
0.2128 2.64383 7.91442
0.228 2.97537 8.66675
0.2432 3.26217 9.23629
0.2584 3.49406 9.60512
0.2736 3.65858 9.75288
0.2888 3.74052 9.65651
0.304 3.72128 9.28997
0.3192 3.57802 8.62395
0.3344 3.28263 7.6255
0.3496 2.80044 6.25776
0.3648 2.08844 4.47959
0.38 1.09306 2.24525
0.3952 0 0
0.4104 0 0
0.4256 0 0
0.4408 0 0
0.456 0 0
0.4712 0 0
0.4864 0 0
0.5016 0 0
0.5168 0 0
0.532 0 0
0.5472 0 0
0.5624 0 0
0.5776 0 0
0.5928 0 0
0.608 0 0
0.6232 0 0
0.6384 0 0
0.6536 0 0
0.6688 0 0
0.684 0 0
0.6992 0 0
0.7144 0 0
0.7296 0 0
0.7448 0 0
0.76 -nan -nan
