#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0002 54.7478 0.964979
0.0004 94.1147 1.79547
0.0006 107.87 2.42684
0.0008 111.901 2.85317
0.001 117.58 3.07414
0.0012 126.069 3.11778
0.0014 108.584 2.97265
0.0016 110.348 2.65192
0.0018 97.6892 2.27494
0.002 76.8973 1.73717
0.0022 78.537 1.24519
0.0024 52.3939 0.720895
0.0026 31.808 0.262784
0.0028 4.43776 0.00606428
0.003 0 0
0.0032 0 0
0.0034 0 0
0.0036 0 0
0.0038 0 0
0.004 0 0
0.0042 0 0
0.0044 0 0
0.0046 0 0
0.0048 0 0
0.005 0 0
0.0052 0 0
0.0054 0 0
0.0056 0 0
0.0058 0 0
0.006 0 0
0.0062 0 0
0.0064 0 0
0.0066 0 0
0.0068 0 0
0.007 0 0
0.0072 0 0
0.0074 0 0
0.0076 0 0
0.0078 0 0
0.008 0 0
0.0082 0 0
0.0084 0 0
0.0086 0 0
0.0088 0 0
0.009 0 0
0.0092 0 0
0.0094 0 0
0.0096 0 0
0.0098 0 0
0.01 -nan -nan
