#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0096 0.503857 0.0204967 0.00876574 4.75367 -4.58646
0.0192 2.68957 0.218734 0.048976 24.7684 -23.8835
0.0288 4.79869 0.585191 0.095459 43.1807 -41.613
0.0384 6.81304 1.10746 0.152896 59.9627 -57.7489
0.048 8.71401 1.77016 0.225277 75.0785 -72.2582
0.0576 10.4823 2.55474 0.315742 88.4836 -85.0998
0.0672 12.0976 3.43932 0.426409 100.125 -96.2247
0.0768 13.5387 4.39839 0.558177 109.94 -105.575
0.0864 14.7827 5.40252 0.710515 117.855 -113.085
0.096 15.8054 6.41794 0.88122 123.789 -118.678
0.1056 16.5807 7.40613 1.06614 127.647 -122.268
0.1152 17.0802 8.32333 1.25888 129.321 -123.756
0.1248 17.2734 9.11989 1.4504 128.693 -123.034
0.1344 17.1272 9.73972 1.62869 125.627 -119.979
0.144 16.6055 10.1195 1.77825 119.975 -114.456
0.1536 15.669 10.1879 1.87958 111.568 -106.314
0.1632 14.2751 9.86456 1.90861 100.221 -95.3846
0.1728 12.3773 9.0595 1.83603 85.7273 -81.4844
0.1824 9.92541 7.67166 1.6265 67.8564 -64.4088
0.192 6.86483 5.58806 1.23785 46.3528 -43.9326
0.2016 3.13682 2.68261 0.620115 20.9321 -19.8076
0.2112 0 0 0 0 0
0.2208 0 0 0 0 0
0.2304 0 0 0 0 0
0.24 0 0 0 0 0
0.2496 0 0 0 0 0
0.2592 0 0 0 0 0
0.2688 0 0 0 0 0
0.2784 0 0 0 0 0
0.288 0 0 0 0 0
0.2976 0 0 0 0 0
0.3072 0 0 0 0 0
0.3168 0 0 0 0 0
0.3264 0 0 0 0 0
0.336 0 0 0 0 0
0.3456 0 0 0 0 0
0.3552 0 0 0 0 0
0.3648 0 0 0 0 0
0.3744 0 0 0 0 0
0.384 0 0 0 0 0
0.3936 0 0 0 0 0
0.4032 0 0 0 0 0
0.4128 0 0 0 0 0
0.4224 0 0 0 0 0
0.432 0 0 0 0 0
0.4416 0 0 0 0 0
0.4512 0 0 0 0 0
0.4608 0 0 0 0 0
0.4704 0 0 0 0 0
0.48 -nan -nan -nan -nan -nan
