#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0106 0.287332 0.0116367 0.0037017 3.06671 -3.00084
0.0212 0.683818 0.0553731 0.00945306 7.13498 -6.97884
0.0318 1.24328 0.150986 0.0194675 12.7355 -12.452
0.0424 1.86563 0.302028 0.0341222 18.7094 -18.2845
0.053 2.70643 0.547623 0.0590643 26.7104 -26.0932
0.0636 3.60379 0.874945 0.0943167 34.9532 -34.1296
0.0742 4.63037 1.31147 0.145247 44.1916 -43.1299
0.0848 5.76925 1.86743 0.215851 54.2479 -52.9187
0.0954 6.95058 2.53103 0.307854 64.3856 -62.7751
0.106 8.17536 3.30792 0.425219 74.6537 -72.7464
0.1166 9.37487 4.17283 0.567846 84.4052 -82.2008
0.1272 10.4577 5.07837 0.731674 92.8181 -90.3372
0.1378 11.0997 5.83976 0.889788 96.8699 -94.2124
0.1484 11.1257 6.30413 1.01421 95.1833 -92.4948
0.159 10.5208 6.3875 1.08314 87.9689 -85.4027
0.1696 9.57739 6.20282 1.10697 78.2204 -75.8606
0.1802 8.41269 5.78963 1.08571 67.1144 -65.0185
0.1908 7.11803 5.18755 1.02065 55.4958 -53.7006
0.2014 5.74291 4.41871 0.910735 43.7749 -42.3068
0.212 4.30769 3.48963 0.752272 32.0913 -30.974
0.2226 2.96245 2.52057 0.567548 21.6036 -20.8226
0.2332 1.7845 1.59119 0.373742 12.7631 -12.2838
0.2438 0.774855 0.722629 0.176816 5.43626 -5.22385
0.2544 0.07607 0.0740638 0.0188552 0.523924 -0.502598
0.265 0 0 0 0 0
0.2756 0 0 0 0 0
0.2862 0 0 0 0 0
0.2968 0 0 0 0 0
0.3074 0 0 0 0 0
0.318 0 0 0 0 0
0.3286 0 0 0 0 0
0.3392 0 0 0 0 0
0.3498 0 0 0 0 0
0.3604 0 0 0 0 0
0.371 0 0 0 0 0
0.3816 0 0 0 0 0
0.3922 0 0 0 0 0
0.4028 0 0 0 0 0
0.4134 0 0 0 0 0
0.424 0 0 0 0 0
0.4346 0 0 0 0 0
0.4452 0 0 0 0 0
0.4558 0 0 0 0 0
0.4664 0 0 0 0 0
0.477 0 0 0 0 0
0.4876 0 0 0 0 0
0.4982 0 0 0 0 0
0.5088 0 0 0 0 0
0.5194 0 0 0 0 0
0.53 -nan -nan -nan -nan -nan
