#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0198 0 0 0 0 0
0.0396 0 0 0 0 0
0.0594 0 0 0 0 0
0.0792 0 0 0 0 0
0.099 0 0 0 0 0
0.1188 0 0 0 0 0
0.1386 0 0 0 0 0
0.1584 0 0 0 0 0
0.1782 0 0 0 0 0
0.198 0 0 0 0 0
0.2178 0 0 0 0 0
0.2376 0 0 0 0 0
0.2574 0.0364847 0.0190182 0.00256113 1.10735 -1.10437
0.2772 0.140572 0.0788989 0.0113652 3.88557 -3.87514
0.297 0.255145 0.153416 0.0235613 6.49471 -6.47746
0.3168 0.376714 0.241594 0.0394316 8.91343 -8.89013
0.3366 0.501366 0.34161 0.0590747 11.1151 -11.0868
0.3564 0.624667 0.450639 0.0823352 13.067 -13.0348
0.3762 0.741564 0.564676 0.108719 14.7292 -14.6944
0.396 0.846269 0.678317 0.13729 16.0528 -16.017
0.4158 0.932158 0.784526 0.166552 16.9788 -16.9437
0.4356 0.991665 0.874375 0.194306 17.4358 -17.403
0.4554 1.01621 0.936784 0.217498 17.3374 -17.3083
0.4752 0.996144 0.958279 0.23205 16.5789 -16.555
0.495 0.920842 0.922831 0.232697 15.034 -15.0163
0.5148 0.778856 0.811855 0.212856 12.5493 -12.5381
0.5346 0.558382 0.604517 0.164575 8.93891 -8.9337
0.5544 0.248091 0.27859 0.0786559 3.97659 -3.97556
0.5742 0 0 0 0 0
0.594 0 0 0 0 0
0.6138 0 0 0 0 0
0.6336 0 0 0 0 0
0.6534 0 0 0 0 0
0.6732 0 0 0 0 0
0.693 0 0 0 0 0
0.7128 0 0 0 0 0
0.7326 0 0 0 0 0
0.7524 0 0 0 0 0
0.7722 0 0 0 0 0
0.792 0 0 0 0 0
0.8118 0 0 0 0 0
0.8316 0 0 0 0 0
0.8514 0 0 0 0 0
0.8712 0 0 0 0 0
0.891 0 0 0 0 0
0.9108 0 0 0 0 0
0.9306 0 0 0 0 0
0.9504 0 0 0 0 0
0.9702 0 0 0 0 0
0.99 -nan -nan -nan -nan -nan
