#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0118 0 0
0.0236 0 0
0.0354 0 0
0.0472 0.240077 0.527223
0.059 1.39393 3.02434
0.0708 2.48741 5.32612
0.0826 3.51697 7.42383
0.0944 4.47793 9.30773
0.1062 5.3643 10.967
0.118 6.16866 12.3895
0.1298 6.88188 13.5621
0.1416 7.49294 14.4701
0.1534 7.98852 15.0976
0.1652 8.35272 15.4269
0.177 8.5665 15.4393
0.1888 8.60717 15.114
0.2006 8.44767 14.4289
0.2124 8.0557 13.3602
0.2242 7.39264 11.8824
0.236 6.41226 9.96854
0.2478 5.05902 7.59025
0.2596 3.26601 4.7179
0.2714 0.952248 1.32102
0.2832 0 0
0.295 0 0
0.3068 0 0
0.3186 0 0
0.3304 0 0
0.3422 0 0
0.354 0 0
0.3658 0 0
0.3776 0 0
0.3894 0 0
0.4012 0 0
0.413 0 0
0.4248 0 0
0.4366 0 0
0.4484 0 0
0.4602 0 0
0.472 0 0
0.4838 0 0
0.4956 0 0
0.5074 0 0
0.5192 0 0
0.531 0 0
0.5428 0 0
0.5546 0 0
0.5664 0 0
0.5782 0 0
0.59 -nan -nan
