#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0118 0 0
0.0236 0.135003 0.298356
0.0354 0.435261 0.954107
0.0472 0.837981 1.81965
0.059 1.37428 2.95359
0.0708 2.03517 4.32553
0.0826 2.75137 5.77341
0.0944 3.65361 7.5652
0.1062 4.59008 9.36341
0.118 5.60673 11.2537
0.1298 6.71128 13.2386
0.1416 7.82883 15.1551
0.1534 8.8822 16.847
0.1652 9.64495 17.8893
0.177 9.84914 17.8232
0.1888 9.43015 16.6101
0.2006 8.63819 14.7798
0.2124 7.64009 12.6746
0.2242 6.49842 10.4327
0.236 5.26382 8.16124
0.2478 3.9589 5.91425
0.2596 2.73947 3.93515
0.2714 1.63906 2.25858
0.2832 0.687156 0.905799
0.295 0.0430673 0.0541435
0.3068 0 0
0.3186 0 0
0.3304 0 0
0.3422 0 0
0.354 0 0
0.3658 0 0
0.3776 0 0
0.3894 0 0
0.4012 0 0
0.413 0 0
0.4248 0 0
0.4366 0 0
0.4484 0 0
0.4602 0 0
0.472 0 0
0.4838 0 0
0.4956 0 0
0.5074 0 0
0.5192 0 0
0.531 0 0
0.5428 0 0
0.5546 0 0
0.5664 0 0
0.5782 0 0
0.59 -nan -nan
