#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0042 16.0614 0.744729 2.56428 64.9256 -44.0607
0.0084 31.1913 2.89251 5.0229 125.854 -85.3733
0.0126 45.8252 6.37656 7.50402 184.696 -125.228
0.0168 58.845 10.9219 9.85357 236.677 -160.353
0.021 68.6487 15.9322 11.8089 275.124 -186.206
0.0252 74.2734 20.6907 13.1794 296.138 -200.154
0.0294 74.5654 24.2373 13.6929 295.186 -199.164
0.0336 71.291 26.4884 13.6042 279.954 -188.509
0.0378 65.0327 27.1895 12.9407 253.047 -170.003
0.042 56.9985 26.4849 11.8622 219.51 -147.093
0.0462 48.6884 24.8966 10.6334 185.523 -123.972
0.0504 40.0651 22.3621 9.20599 150.95 -100.564
0.0546 31.5425 19.0863 7.64317 117.453 -77.9921
0.0588 23.9315 15.6113 6.13132 88.0967 -58.2982
0.063 16.258 11.3749 4.4065 59.0756 -38.9449
0.0672 10.0517 7.51294 2.88936 36.0882 -23.6977
0.0714 4.88978 3.88984 1.49184 17.3353 -11.3356
0.0756 1.10633 0.933691 0.358528 3.8716 -2.52032
0.0798 0 0 0 0 0
0.084 0 0 0 0 0
0.0882 0 0 0 0 0
0.0924 0 0 0 0 0
0.0966 0 0 0 0 0
0.1008 0 0 0 0 0
0.105 0 0 0 0 0
0.1092 0 0 0 0 0
0.1134 0 0 0 0 0
0.1176 0 0 0 0 0
0.1218 0 0 0 0 0
0.126 0 0 0 0 0
0.1302 0 0 0 0 0
0.1344 0 0 0 0 0
0.1386 0 0 0 0 0
0.1428 0 0 0 0 0
0.147 0 0 0 0 0
0.1512 0 0 0 0 0
0.1554 0 0 0 0 0
0.1596 0 0 0 0 0
0.1638 0 0 0 0 0
0.168 0 0 0 0 0
0.1722 0 0 0 0 0
0.1764 0 0 0 0 0
0.1806 0 0 0 0 0
0.1848 0 0 0 0 0
0.189 0 0 0 0 0
0.1932 0 0 0 0 0
0.1974 0 0 0 0 0
0.2016 0 0 0 0 0
0.2058 0 0 0 0 0
0.21 -nan -nan -nan -nan -nan
