#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0078 5.06862 4.98047
0.0156 9.79199 9.59915
0.0234 14.7658 14.418
0.0312 18.7621 18.2197
0.039 22.6598 21.8492
0.0468 26.7014 25.5227
0.0546 30.6668 29.0107
0.0624 34.4445 32.194
0.0702 37.5871 34.651
0.078 39.0343 35.4323
0.0858 38.4629 34.3167
0.0936 35.9738 31.4908
0.1014 32.5963 27.9431
0.1092 28.6637 24.0154
0.117 24.4088 19.9458
0.1248 19.8877 15.8159
0.1326 15.3746 11.8717
0.1404 11.2586 8.41968
0.1482 7.17948 5.18685
0.156 3.54294 2.46581
0.1638 0.923424 0.617169
0.1716 0 0
0.1794 0 0
0.1872 0 0
0.195 0 0
0.2028 0 0
0.2106 0 0
0.2184 0 0
0.2262 0 0
0.234 0 0
0.2418 0 0
0.2496 0 0
0.2574 0 0
0.2652 0 0
0.273 0 0
0.2808 0 0
0.2886 0 0
0.2964 0 0
0.3042 0 0
0.312 0 0
0.3198 0 0
0.3276 0 0
0.3354 0 0
0.3432 0 0
0.351 0 0
0.3588 0 0
0.3666 0 0
0.3744 0 0
0.3822 0 0
0.39 -nan -nan
