#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.014 0 0 0 0 0
0.028 0 0 0 0 0
0.042 0 0 0 0 0
0.056 0 0 0 0 0
0.07 0.0631408 0.0127028 0.00100829 1.07831 -1.07626
0.084 0.241823 0.0583697 0.00488584 3.96616 -3.95751
0.098 0.506615 0.142643 0.01281 8.01457 -7.99499
0.112 0.825288 0.265528 0.0257283 12.5736 -12.5393
0.126 1.26155 0.456589 0.04785 18.6617 -18.6063
0.14 1.7559 0.706077 0.0798971 25.2281 -25.1469
0.154 2.31422 1.02359 0.12473 32.3337 -32.2215
0.168 2.96785 1.43202 0.18737 40.4953 -40.3456
0.182 3.65823 1.91224 0.267746 48.7776 -48.5859
0.196 4.37159 2.46097 0.367528 57.0317 -56.7942
0.21 5.0723 3.05952 0.485822 64.8189 -64.5334
0.224 5.64883 3.63461 0.61178 70.653 -70.3233
0.238 5.89526 4.03041 0.716982 71.8716 -71.5134
0.252 5.73982 4.15511 0.779079 67.9197 -67.5554
0.266 5.29387 4.04534 0.797561 60.7116 -60.3603
0.28 4.68266 3.76685 0.779268 52.1061 -51.7815
0.294 3.94493 3.33237 0.721965 42.6472 -42.3617
0.308 3.12793 2.76837 0.626991 32.9048 -32.6683
0.322 2.26455 2.09565 0.495331 23.208 -23.0289
0.336 1.40816 1.36004 0.334958 14.0769 -13.9603
0.35 0.681612 0.68592 0.175788 6.6819 -6.62265
0.364 0.13107 0.137216 0.0365441 1.26279 -1.25079
0.378 0 0 0 0 0
0.392 0 0 0 0 0
0.406 0 0 0 0 0
0.42 0 0 0 0 0
0.434 0 0 0 0 0
0.448 0 0 0 0 0
0.462 0 0 0 0 0
0.476 0 0 0 0 0
0.49 0 0 0 0 0
0.504 0 0 0 0 0
0.518 0 0 0 0 0
0.532 0 0 0 0 0
0.546 0 0 0 0 0
0.56 0 0 0 0 0
0.574 0 0 0 0 0
0.588 0 0 0 0 0
0.602 0 0 0 0 0
0.616 0 0 0 0 0
0.63 0 0 0 0 0
0.644 0 0 0 0 0
0.658 0 0 0 0 0
0.672 0 0 0 0 0
0.686 0 0 0 0 0
0.7 -nan -nan -nan -nan -nan
