#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0036 27.5861 6.4008
0.0072 55.1621 12.732
0.0108 80.1249 18.3872
0.0144 100.877 22.9786
0.018 114.616 25.9007
0.0216 119.653 26.8096
0.0252 118.494 26.264
0.0288 112.253 24.5457
0.0324 102.464 22.0295
0.036 87.962 18.5792
0.0396 72.4145 14.9886
0.0432 58.5737 11.8175
0.0468 44.3768 8.70378
0.0504 31.0264 5.89064
0.054 19.8511 3.62637
0.0576 9.66198 1.69274
0.0612 2.30358 0.384511
0.0648 0 0
0.0684 0 0
0.072 0 0
0.0756 0 0
0.0792 0 0
0.0828 0 0
0.0864 0 0
0.09 0 0
0.0936 0 0
0.0972 0 0
0.1008 0 0
0.1044 0 0
0.108 0 0
0.1116 0 0
0.1152 0 0
0.1188 0 0
0.1224 0 0
0.126 0 0
0.1296 0 0
0.1332 0 0
0.1368 0 0
0.1404 0 0
0.144 0 0
0.1476 0 0
0.1512 0 0
0.1548 0 0
0.1584 0 0
0.162 0 0
0.1656 0 0
0.1692 0 0
0.1728 0 0
0.1764 0 0
0.18 -nan -nan
