#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0012 63.9461 2.63925
0.0024 111.698 4.76589
0.0036 139.537 6.20398
0.0048 150.964 6.99885
0.006 157.889 7.4232
0.0072 155.172 7.37563
0.0084 150.63 7.04946
0.0096 139.084 6.37974
0.0108 129.276 5.5839
0.012 115.216 4.60841
0.0132 95.4043 3.45919
0.0144 73.0461 2.30981
0.0156 38.4266 1.0875
0.0168 14.0557 0.335048
0.018 0 0
0.0192 0 0
0.0204 0 0
0.0216 0 0
0.0228 0 0
0.024 0 0
0.0252 0 0
0.0264 0 0
0.0276 0 0
0.0288 0 0
0.03 0 0
0.0312 0 0
0.0324 0 0
0.0336 0 0
0.0348 0 0
0.036 0 0
0.0372 0 0
0.0384 0 0
0.0396 0 0
0.0408 0 0
0.042 0 0
0.0432 0 0
0.0444 0 0
0.0456 0 0
0.0468 0 0
0.048 0 0
0.0492 0 0
0.0504 0 0
0.0516 0 0
0.0528 0 0
0.054 0 0
0.0552 0 0
0.0564 0 0
0.0576 0 0
0.0588 0 0
0.06 -nan -nan
