#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0088 2.76675 3.44685
0.0176 5.33931 6.62758
0.0264 7.71646 9.5297
0.0352 9.89539 12.1411
0.044 11.8712 14.4495
0.0528 13.6365 16.4422
0.0616 15.1816 18.1063
0.0704 16.4942 19.4283
0.0792 17.5587 20.3948
0.088 18.3566 20.9918
0.0968 18.8653 21.2051
0.1056 19.0584 21.0203
0.1144 18.9041 20.4231
0.1232 18.3656 19.3989
0.132 17.3994 17.9337
0.1408 15.9542 16.0137
0.1496 13.9704 13.6258
0.1584 11.3775 10.7582
0.1672 8.09271 7.40048
0.176 4.01839 3.54443
0.1848 0 0
0.1936 0 0
0.2024 0 0
0.2112 0 0
0.22 0 0
0.2288 0 0
0.2376 0 0
0.2464 0 0
0.2552 0 0
0.264 0 0
0.2728 0 0
0.2816 0 0
0.2904 0 0
0.2992 0 0
0.308 0 0
0.3168 0 0
0.3256 0 0
0.3344 0 0
0.3432 0 0
0.352 0 0
0.3608 0 0
0.3696 0 0
0.3784 0 0
0.3872 0 0
0.396 0 0
0.4048 0 0
0.4136 0 0
0.4224 0 0
0.4312 0 0
0.44 -nan -nan
