#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0154 0 0 0 0 0
0.0308 0 0 0 0 0
0.0462 0 0 0 0 0
0.0616 0 0 0 0 0
0.077 0 0 0 0 0
0.0924 0.00264011 0.00063662 5.06707e-05 0.0550301 -0.0550213
0.1078 0.0812656 0.0228575 0.00196838 1.60886 -1.60828
0.1232 0.214555 0.0689563 0.00645035 4.03053 -4.02817
0.1386 0.421697 0.152454 0.0155072 7.59931 -7.5935
0.154 0.682834 0.274266 0.0302565 11.8397 -11.8286
0.1694 0.98895 0.436906 0.052078 16.4986 -16.4802
0.1848 1.38228 0.666166 0.0855079 22.3755 -22.3474
0.2002 1.81433 0.94723 0.130402 28.5004 -28.4606
0.2156 2.29192 1.2886 0.189564 35.0178 -34.9642
0.231 2.80953 1.69248 0.265144 41.8688 -41.7997
0.2464 3.33119 2.14058 0.355963 48.4879 -48.4022
0.2618 3.80884 2.6006 0.457676 54.1865 -54.0843
0.2772 4.08444 2.95294 0.54839 56.5625 -56.447
0.2926 4.07212 3.10768 0.607392 54.6326 -54.5099
0.308 3.80309 3.05522 0.626971 49.2892 -49.1667
0.3234 3.39201 2.86136 0.615259 42.5237 -42.4072
0.3388 2.875 2.54091 0.57139 34.9296 -34.8248
0.3542 2.28324 2.10984 0.495328 26.9377 -26.8494
0.3696 1.64801 1.58927 0.388897 18.9151 -18.8475
0.385 1.01497 1.01974 0.259699 11.3576 -11.3134
0.4004 0.470423 0.491642 0.130137 5.16248 -5.1407
0.4158 0.0766613 0.0832237 0.022868 0.829297 -0.825512
0.4312 0 0 0 0 0
0.4466 0 0 0 0 0
0.462 0 0 0 0 0
0.4774 0 0 0 0 0
0.4928 0 0 0 0 0
0.5082 0 0 0 0 0
0.5236 0 0 0 0 0
0.539 0 0 0 0 0
0.5544 0 0 0 0 0
0.5698 0 0 0 0 0
0.5852 0 0 0 0 0
0.6006 0 0 0 0 0
0.616 0 0 0 0 0
0.6314 0 0 0 0 0
0.6468 0 0 0 0 0
0.6622 0 0 0 0 0
0.6776 0 0 0 0 0
0.693 0 0 0 0 0
0.7084 0 0 0 0 0
0.7238 0 0 0 0 0
0.7392 0 0 0 0 0
0.7546 0 0 0 0 0
0.77 -nan -nan -nan -nan -nan
