#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0022 18.3583 2.32837
0.0044 36.718 4.60825
0.0066 55.0805 6.79114
0.0088 73.4474 8.82853
0.011 91.8199 10.6718
0.0132 110.2 12.2724
0.0154 128.588 13.5816
0.0176 146.986 14.5506
0.0198 161.15 14.8205
0.022 139.616 12.3025
0.0242 114.104 9.55851
0.0264 84.3615 6.65928
0.0286 50.0978 3.68856
0.0308 10.9764 0.744759
0.033 0 0
0.0352 0 0
0.0374 0 0
0.0396 0 0
0.0418 0 0
0.044 0 0
0.0462 0 0
0.0484 0 0
0.0506 0 0
0.0528 0 0
0.055 0 0
0.0572 0 0
0.0594 0 0
0.0616 0 0
0.0638 0 0
0.066 0 0
0.0682 0 0
0.0704 0 0
0.0726 0 0
0.0748 0 0
0.077 0 0
0.0792 0 0
0.0814 0 0
0.0836 0 0
0.0858 0 0
0.088 0 0
0.0902 0 0
0.0924 0 0
0.0946 0 0
0.0968 0 0
0.099 0 0
0.1012 0 0
0.1034 0 0
0.1056 0 0
0.1078 0 0
0.11 -nan -nan
