#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0176 0 0 0 0 0
0.0352 0 0 0 0 0
0.0528 0 0 0 0 0
0.0704 0 0 0 0 0
0.088 0 0 0 0 0
0.1056 0 0 0 0 0
0.1232 0 0 0 0 0
0.1408 0 0 0 0 0
0.1584 0 0 0 0 0
0.176 0 0 0 0 0
0.1936 0.172948 0.0763421 0.00895453 4.20408 -4.20128
0.2112 0.401336 0.193229 0.0244133 9.06774 -9.06069
0.2288 0.642911 0.335292 0.0454687 13.6004 -13.5885
0.2464 0.891608 0.500712 0.0726201 17.7715 -17.7545
0.264 1.1408 0.686362 0.106096 21.5434 -21.5213
0.2816 1.38315 0.887608 0.145757 24.8705 -24.8437
0.2992 1.6105 1.09807 0.190977 27.6978 -27.6669
0.3168 1.81371 1.30934 0.240511 29.9595 -29.9255
0.3344 1.98248 1.51071 0.292328 31.5769 -31.5411
0.352 2.10526 1.68875 0.343427 32.457 -32.4207
0.3696 2.16907 1.82702 0.389623 32.4888 -32.4537
0.3872 2.15942 1.90563 0.425306 31.5413 -31.5088
0.4048 2.06026 1.90094 0.443192 29.4589 -29.4305
0.4224 1.85407 1.78528 0.434062 26.0571 -26.0341
0.44 1.52207 1.52689 0.386544 21.1171 -21.1004
0.4576 1.04479 1.09023 0.286964 14.3787 -14.3686
0.4752 0.403023 0.436828 0.119391 5.53198 -5.52862
0.4928 0 0 0 0 0
0.5104 0 0 0 0 0
0.528 0 0 0 0 0
0.5456 0 0 0 0 0
0.5632 0 0 0 0 0
0.5808 0 0 0 0 0
0.5984 0 0 0 0 0
0.616 0 0 0 0 0
0.6336 0 0 0 0 0
0.6512 0 0 0 0 0
0.6688 0 0 0 0 0
0.6864 0 0 0 0 0
0.704 0 0 0 0 0
0.7216 0 0 0 0 0
0.7392 0 0 0 0 0
0.7568 0 0 0 0 0
0.7744 0 0 0 0 0
0.792 0 0 0 0 0
0.8096 0 0 0 0 0
0.8272 0 0 0 0 0
0.8448 0 0 0 0 0
0.8624 0 0 0 0 0
0.88 -nan -nan -nan -nan -nan
