#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0196 0 0 0 0 0
0.0392 0 0 0 0 0
0.0588 0 0 0 0 0
0.0784 0 0 0 0 0
0.098 0 0 0 0 0
0.1176 0 0 0 0 0
0.1372 0 0 0 0 0
0.1568 0 0 0 0 0
0.1764 0 0 0 0 0
0.196 0 0 0 0 0
0.2156 0.00955433 0.00421419 0.000486947 0.29194 -0.291146
0.2352 0.0479595 0.0230736 0.00287939 1.35162 -1.34794
0.2548 0.112438 0.0585969 0.00786543 2.96006 -2.95208
0.2744 0.200102 0.112295 0.0161459 4.94254 -4.9294
0.294 0.317106 0.190657 0.0292538 7.41247 -7.39321
0.3136 0.466928 0.299443 0.0488624 10.431 -10.4048
0.3332 0.64172 0.437251 0.0756297 13.742 -13.709
0.3528 0.842061 0.607509 0.111053 17.3714 -17.332
0.3724 1.06132 0.808242 0.155726 21.1864 -21.1418
0.392 1.28363 1.02902 0.208451 24.8737 -24.8256
0.4116 1.46723 1.23506 0.262437 27.5776 -27.5294
0.4312 1.53858 1.35682 0.301763 27.8584 -27.8144
0.4508 1.4765 1.36129 0.316257 25.6014 -25.5648
0.4704 1.3291 1.27871 0.309776 22.1035 -22.0755
0.49 1.12382 1.12632 0.284077 18.0082 -17.9886
0.5096 0.873662 0.910694 0.238786 13.55 -13.5379
0.5292 0.600452 0.650041 0.176949 9.06166 -9.05553
0.5488 0.331565 0.372291 0.105079 4.90091 -4.89871
0.5684 0.104782 0.121877 0.035628 1.53129 -1.53099
0.588 0 0 0 0 0
0.6076 0 0 0 0 0
0.6272 0 0 0 0 0
0.6468 0 0 0 0 0
0.6664 0 0 0 0 0
0.686 0 0 0 0 0
0.7056 0 0 0 0 0
0.7252 0 0 0 0 0
0.7448 0 0 0 0 0
0.7644 0 0 0 0 0
0.784 0 0 0 0 0
0.8036 0 0 0 0 0
0.8232 0 0 0 0 0
0.8428 0 0 0 0 0
0.8624 0 0 0 0 0
0.882 0 0 0 0 0
0.9016 0 0 0 0 0
0.9212 0 0 0 0 0
0.9408 0 0 0 0 0
0.9604 0 0 0 0 0
0.98 -nan -nan -nan -nan -nan
