#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.011 0.0904511 0.00365975 0.0010793 1.04677 -1.02903
0.022 0.4652 0.0376344 0.0059834 5.24892 -5.15793
0.033 1.00941 0.122461 0.0147744 11.1131 -10.9159
0.044 1.72878 0.27959 0.0298418 18.598 -18.2601
0.055 2.64063 0.533754 0.0548238 27.86 -27.3426
0.066 3.62446 0.87902 0.0908637 37.4337 -36.7213
0.077 4.86701 1.37701 0.147286 49.4374 -48.476
0.088 6.15236 1.98924 0.223146 61.3894 -60.167
0.099 7.54969 2.74611 0.325545 74.081 -72.5704
0.11 9.04578 3.65594 0.459674 87.3974 -85.5726
0.121 10.532 4.68249 0.62504 100.211 -98.0664
0.132 11.9467 5.79467 0.820899 111.974 -109.517
0.143 13.0231 6.8437 1.02752 120.08 -117.371
0.154 13.4023 7.58518 1.20463 121.19 -118.37
0.165 12.98 7.8713 1.31957 114.739 -111.976
0.176 11.976 7.74709 1.36838 103.321 -100.74
0.187 10.6708 7.33489 1.36269 89.8708 -87.541
0.198 9.13955 6.65267 1.29776 75.1666 -73.1423
0.209 7.43344 5.71228 1.16806 59.7022 -58.0302
0.22 5.72871 4.63494 0.991956 45.0034 -43.6926
0.231 4.07806 3.46534 0.775068 31.3784 -30.4274
0.242 2.48081 2.20914 0.515588 18.6943 -18.1039
0.253 1.09868 1.02321 0.248853 8.11678 -7.84937
0.264 0.155089 0.150788 0.038171 1.12678 -1.08805
0.275 0 0 0 0 0
0.286 0 0 0 0 0
0.297 0 0 0 0 0
0.308 0 0 0 0 0
0.319 0 0 0 0 0
0.33 0 0 0 0 0
0.341 0 0 0 0 0
0.352 0 0 0 0 0
0.363 0 0 0 0 0
0.374 0 0 0 0 0
0.385 0 0 0 0 0
0.396 0 0 0 0 0
0.407 0 0 0 0 0
0.418 0 0 0 0 0
0.429 0 0 0 0 0
0.44 0 0 0 0 0
0.451 0 0 0 0 0
0.462 0 0 0 0 0
0.473 0 0 0 0 0
0.484 0 0 0 0 0
0.495 0 0 0 0 0
0.506 0 0 0 0 0
0.517 0 0 0 0 0
0.528 0 0 0 0 0
0.539 0 0 0 0 0
0.55 -nan -nan -nan -nan -nan
