#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0076 9.11911 8.51914
0.0152 17.3145 16.1366
0.0228 20.9292 19.4346
0.0304 24.1592 22.3163
0.038 26.9949 24.7648
0.0456 29.4228 26.7632
0.0532 31.4253 28.295
0.0608 32.98 29.3441
0.0684 34.0594 29.8948
0.076 34.6308 29.9317
0.0836 34.6547 29.4404
0.0912 34.085 28.4071
0.0988 32.8672 26.8192
0.1064 30.9377 24.6654
0.114 28.2223 21.936
0.1216 24.6341 18.6238
0.1292 20.0721 14.7241
0.1368 14.418 10.2356
0.1444 7.5333 5.16122
0.152 0 0
0.1596 0 0
0.1672 0 0
0.1748 0 0
0.1824 0 0
0.19 0 0
0.1976 0 0
0.2052 0 0
0.2128 0 0
0.2204 0 0
0.228 0 0
0.2356 0 0
0.2432 0 0
0.2508 0 0
0.2584 0 0
0.266 0 0
0.2736 0 0
0.2812 0 0
0.2888 0 0
0.2964 0 0
0.304 0 0
0.3116 0 0
0.3192 0 0
0.3268 0 0
0.3344 0 0
0.342 0 0
0.3496 0 0
0.3572 0 0
0.3648 0 0
0.3724 0 0
0.38 -nan -nan
