#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0016 42.3573 2.55569
0.0032 75.9541 4.66033
0.0048 98.7254 6.16208
0.0064 108.846 6.95564
0.008 111.588 7.25262
0.0096 112.733 7.30264
0.0112 106.533 6.89189
0.0128 102.009 6.40713
0.0144 92.5255 5.62682
0.016 80.2008 4.66382
0.0176 69.0512 3.72888
0.0192 51.8221 2.60123
0.0208 33.0473 1.53158
0.0224 17.1107 0.722604
0.024 5.04479 0.190006
0.0256 0 0
0.0272 0 0
0.0288 0 0
0.0304 0 0
0.032 0 0
0.0336 0 0
0.0352 0 0
0.0368 0 0
0.0384 0 0
0.04 0 0
0.0416 0 0
0.0432 0 0
0.0448 0 0
0.0464 0 0
0.048 0 0
0.0496 0 0
0.0512 0 0
0.0528 0 0
0.0544 0 0
0.056 0 0
0.0576 0 0
0.0592 0 0
0.0608 0 0
0.0624 0 0
0.064 0 0
0.0656 0 0
0.0672 0 0
0.0688 0 0
0.0704 0 0
0.072 0 0
0.0736 0 0
0.0752 0 0
0.0768 0 0
0.0784 0 0
0.08 -nan -nan
