#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0028 14.0843 2.39395
0.0056 28.1703 4.74874
0.0084 42.2598 7.02519
0.0112 56.3546 9.1841
0.014 70.4563 11.1862
0.0168 84.5667 12.9921
0.0196 98.6875 14.5624
0.0224 109.768 15.4908
0.0252 100.596 13.8304
0.028 89.1535 11.8825
0.0308 75.3068 9.67848
0.0336 58.9002 7.25714
0.0364 39.7536 4.66558
0.0392 17.6595 1.95997
0.042 0 0
0.0448 0 0
0.0476 0 0
0.0504 0 0
0.0532 0 0
0.056 0 0
0.0588 0 0
0.0616 0 0
0.0644 0 0
0.0672 0 0
0.07 0 0
0.0728 0 0
0.0756 0 0
0.0784 0 0
0.0812 0 0
0.084 0 0
0.0868 0 0
0.0896 0 0
0.0924 0 0
0.0952 0 0
0.098 0 0
0.1008 0 0
0.1036 0 0
0.1064 0 0
0.1092 0 0
0.112 0 0
0.1148 0 0
0.1176 0 0
0.1204 0 0
0.1232 0 0
0.126 0 0
0.1288 0 0
0.1316 0 0
0.1344 0 0
0.1372 0 0
0.14 -nan -nan
