#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0112 0.100475 0.201232
0.0224 0.413792 0.823561
0.0336 0.831083 1.64116
0.0448 1.47172 2.88339
0.056 2.17937 4.22906
0.0672 3.03259 5.82215
0.0784 4.01703 7.62182
0.0896 5.04022 9.43629
0.1008 6.26028 11.5547
0.112 7.50759 13.6401
0.1232 8.77561 15.6718
0.1344 10.0145 17.5528
0.1456 11.0514 18.9782
0.1568 11.5149 19.3319
0.168 11.2837 18.4786
0.1792 10.4782 16.7022
0.1904 9.37373 14.5159
0.2016 8.1033 12.1681
0.2128 6.68979 9.72109
0.224 5.30087 7.43977
0.2352 3.89273 5.26478
0.2464 2.50625 3.258
0.2576 1.27401 1.58771
0.2688 0.371017 0.442149
0.28 0 0
0.2912 0 0
0.3024 0 0
0.3136 0 0
0.3248 0 0
0.336 0 0
0.3472 0 0
0.3584 0 0
0.3696 0 0
0.3808 0 0
0.392 0 0
0.4032 0 0
0.4144 0 0
0.4256 0 0
0.4368 0 0
0.448 0 0
0.4592 0 0
0.4704 0 0
0.4816 0 0
0.4928 0 0
0.504 0 0
0.5152 0 0
0.5264 0 0
0.5376 0 0
0.5488 0 0
0.56 -nan -nan
